"","ApprovalTime","AutoApprovalTime","AssignmentId","trainBlock_T9","trainBlock_T8","condition_T12","condition_T11","trainBlock_T1","trainBlock_T3","trainBlock_T2","trainBlock_T5","trainBlock_T4","trainBlock_T7","trainBlock_T6","selected_T9","selected_T8","selected_T1","selected_T11","selected_T3","selected_T2","selected_T5","selected_T4","selected_T7","selected_T6","category_T10","education","trainBlock_T10","selected_T12","asses","comments","trainPics_T4","trainPics_T5","trainPics_T6","trainPics_T7","trainPics_T1","trainPics_T2","trainPics_T3","condition_T10","category_T12","trainPics_T8","trainPics_T9","selected_T10","category_T11","word_T8","word_T9","trainBlock_T12","word_T4","word_T5","word_T6","word_T7","word_T1","word_T2","word_T3","category_T8","category_T9","trainPics_T12","trainPics_T10","trainPics_T11","category_T1","category_T2","category_T3","category_T4","category_T5","category_T6","category_T7","enjoyment","word_T12","language","word_T10","word_T11","gender","age","trainBlock_T11","condition_T2","condition_T3","condition_T1","condition_T6","condition_T7","condition_T4","condition_T5","condition_T8","condition_T9","AcceptTime","HITId","Assignment","AssignmentStatus","SubmitTime","subids"
"26","2017-01-25T19:42:07Z","2017-01-25T19:41:48Z","3KXIR214I4G41IV2RPYSVIRHG2C42W","three","three","three_superordinate","three_basic","one","one","one","three","three","three","three","c2_sub1","c3_sub2,c3_sub1,c3_bas1,c3_bas2","c3_sub1,c3_sub2","c2_bas2,c2_sub1,c2_bas1,c2_sub2","c2_bas2,c2_bas1,c2_sub1,c2_sub2","c1_bas1,c1_sub2,c1_bas2,c1_sub1","c2_bas2,c2_sup1,c2_bas1,c2_sub2,c2_sub1","c3_sub1,c3_sub2","c1_sub2,c1_sup4,c1_bas1,c1_sub1,c1_bas2,c1_sup3,c1_sup1","c1_sub1,c1_sub2,c1_bas1,c1_bas2","vegetables","1","three","c3_sup1,c3_sub1,c3_bas1,c3_bas2,c3_sup4,c3_sub2,c3_sup2,c3_sup3","NA","Great Study, was engaging.","c3_sub3-c3_sub5-c3_sub4","c2_sub3-c2_sup5-c2_sup6","c1_sub3-c1_sub5-c1_sub4","c1_sup5-c1_sub3-c1_sup6","c3_sub3","c1_sub3","c2_sub3","three_basic","animals","c3_sub3-c3_bas4-c3_bas3","c2_sub4-c2_sub5-c2_sub3","c1_bas1,c1_sub1,c1_bas2,c1_sub2","vehicles","tev","zom","three","mep","sib","nur","tob","wug","rab","pag","animals","vehicles","c3_sup5-c3_sup6-c3_sub3","c1_bas4-c1_sub3-c1_bas3","c2_bas4-c2_bas3-c2_sub3","animals","vegetables","vehicles","animals","vehicles","vegetables","vegetables","1","dit","English","fep","rif","","","three","one","one","one","three_subordinate","three_superordinate","three_subordinate","three_superordinate","three_basic","three_subordinate","2017-01-25T19:00:55Z","33EEIIWHK77H0UI8NUKEB6UAU4HQVV","","Approved","2017-01-25T19:31:48Z","26"
"27","2017-01-25T19:15:07Z","2017-01-25T19:14:32Z","3LOTDFNYA7Z0BEQYPQJIAT4X9ZGFWD","three","three","three_subordinate","three_basic","one","one","one","three","three","three","three","c2_sub2,c2_sub1","c1_sub2,c1_sub1","c3_sub2,c3_sub1","c2_sub1,c2_sub2,c2_bas1","c2_sub2,c2_sub1","c1_bas1","c3_bas2,c3_sub2,c3_sub1,c3_bas1","c2_sub2,c2_sub1,c2_sup2","c1_sub2,c1_bas1,c1_sub1","c3_sub1","vegetables","2","three","c3_sub2,c3_sub1","Yes","I really enjoy and excitement to pick which Mr.Frog's toy he want. Interesting survey.","c2_sub3-c2_sup5-c2_sup6","c3_sub3-c3_bas3-c3_bas4","c3_sub3-c3_sup6-c3_sup5","c1_bas4-c1_sub3-c1_bas3","c3_sub3","c1_sub3","c2_sub3","three_superordinate","animals","c1_sub5-c1_sub3-c1_sub4","c2_sub4-c2_sub5-c2_sub3","c1_sup3,c1_sub2","vehicles","rab","pag","three","wug","tob","tev","nur","rif","sib","mep","vegetables","vehicles","c3_sub5-c3_sub3-c3_sub4","c1_sub3-c1_sup5-c1_sup6","c2_bas4-c2_bas3-c2_sub3","animals","vegetables","vehicles","vehicles","animals","animals","vegetables","2","zom","English","dit","fep","Male","24","three","one","one","one","three_superordinate","three_basic","three_superordinate","three_basic","three_subordinate","three_subordinate","2017-01-25T18:59:50Z","33EEIIWHK77H0UI8NUKEB6UAU4HQVV","","Approved","2017-01-25T19:04:32Z","27"
"28","2017-01-25T19:16:07Z","2017-01-25T19:15:29Z","3LQ8PUHQFLS2OFXZVZ33CN72A3VIH7","three","three","three_basic","three_superordinate","one","one","one","three","three","three","three","c3_bas2,c3_sub1,c3_sub2,c3_bas1","c1_sub1,c1_sub2","c1_sub1,c1_sub2","c1_bas1,c1_bas2,c1_sub2,c1_sup1,c1_sub1","c2_sub2,c2_sub1,c2_bas2,c2_bas1","c1_sub2,c1_sub1","c3_bas2,c3_bas1,c3_sub1,c3_sub2,c3_sup3","c3_sub2,c3_sub1","c2_sub2","c2_sub2,c2_sub1,c2_bas1,c2_bas2,c2_sup1,c2_sup2","vegetables","1","three","c2_bas2,c2_sub1,c2_sub2,c2_bas1,c2_sup1","Yes","","c3_sub3-c3_sub4-c3_sub5","c3_sub3-c3_sup5-c3_sup6","c2_sup5-c2_sub3-c2_sup6","c2_sub4-c2_sub5-c2_sub3","c3_sub3","c1_sub3","c2_sub3","three_basic","vehicles","c1_sub5-c1_sub3-c1_sub4","c3_bas3-c3_sub3-c3_bas4","c1_sub1,c1_bas1,c1_bas2,c1_sub2","vegetables","sib","zom","three","rab","rif","tob","wug","tev","dit","mep","vegetables","animals","c2_bas4-c2_bas3-c2_sub3","c1_bas4-c1_bas3-c1_sub3","c1_sup5-c1_sup6-c1_sub3","animals","vegetables","vehicles","animals","animals","vehicles","vehicles","1","pag","english","fep","nur","Male","26","three","one","one","one","three_superordinate","three_subordinate","three_subordinate","three_superordinate","three_subordinate","three_basic","2017-01-25T18:59:46Z","33EEIIWHK77H0UI8NUKEB6UAU4HQVV","","Approved","2017-01-25T19:05:29Z","28"
"29",NA,"2017-01-25T19:12:57Z","3O7L7BFSHEPQ456X5YVXRKAPIN3IER","three","three","three_superordinate","three_superordinate","one","one","one","three","three","three","three","c3_sub1,c3_bas2,c3_bas1,c3_sub2","c1_sub1,c1_sub2","c1_bas2,c1_bas1,c1_sub1,c1_sub2","c1_sub1,c1_bas2,c1_sup3,c1_sup2,c1_sup1,c1_bas1,c1_sup4,c1_sub2","c2_sub1,c2_sub2,c2_bas2,c2_bas1","c3_bas2,c3_bas1,c3_sub1,c3_sub2","c3_sub2,c3_sub1","c1_sub2,c1_sub1,c1_bas1,c1_bas2","c2_sup2,c2_sup1,c2_sub2,c2_sup4,c2_sub1,c2_sup3,c2_bas1,c2_bas2","c2_sub2,c2_sub1","vehicles","3","three","c3_sup4,c3_sub2,c3_sub1,c3_sup3,c3_sup2,c3_bas2,c3_bas1,c3_sup1","Yes","thanks","c1_sub3-c1_bas4-c1_bas3","c3_sub3-c3_sub4-c3_sub5","c2_sub3-c2_sub5-c2_sub4","c2_sup5-c2_sub3-c2_sup6","c1_sub3","c3_sub3","c2_sub3","three_basic","animals","c1_sub5-c1_sub4-c1_sub3","c3_bas4-c3_sub3-c3_bas3","c2_sub2,c2_sub1,c2_bas2,c2_bas1","vegetables","nur","tob","three","fep","dit","tev","wug","sib","pag","rif","vegetables","animals","c3_sub3-c3_sup5-c3_sup6","c2_sub3-c2_bas4-c2_bas3","c1_sub3-c1_sup6-c1_sup5","vegetables","animals","vehicles","vegetables","animals","vehicles","vehicles","1","mep","English","rab","zom","Male","30","three","one","one","one","three_subordinate","three_superordinate","three_basic","three_subordinate","three_subordinate","three_basic","2017-01-25T18:59:42Z","33EEIIWHK77H0UI8NUKEB6UAU4HQVV","","Submitted","2017-01-25T19:02:57Z","29"
"30",NA,"2017-01-25T19:13:44Z","3OB0CAO74HPOEFC4ZHP6YB1Q0MSYHS","three","three","three_subordinate","three_superordinate","one","one","one","three","three","three","three","c3_sub1,c3_sub2","c3_bas1,c3_sub2,c3_sub1,c3_sup4,c3_sup2,c3_sup1,c3_sup3,c3_bas2","c1_sub1,c1_sub2","c3_sub2,c3_sub1,c3_bas1,c3_bas2,c3_sup3,c3_sup1,c3_sup4","c2_sub1,c2_sub2","c3_sub1,c3_sub2","c2_sub2,c2_sub1","c1_sub1,c1_sub2,c1_bas1,c1_bas2","c2_sub1,c2_sub2,c2_bas1,c2_sup3,c2_sup1,c2_sup2","c1_sub1,c1_sup1,c1_bas2,c1_bas1,c1_sub2,c1_sup3,c1_sup4,c1_sup2","vehicles","3","three","c1_sub1,c1_sub2","Confused","I want some zoms","c1_bas3-c1_bas4-c1_sub3","c2_sub5-c2_sub3-c2_sub4","c1_sup5-c1_sup6-c1_sub3","c2_bas3-c2_bas4-c2_sub3","c1_sub3","c3_sub3","c2_sub3","three_superordinate","vegetables","c3_bas3-c3_sub3-c3_bas4","c3_sub5-c3_sub4-c3_sub3","c2_sub1,c2_sub2,c2_bas1,c2_sup1,c2_sup3,c2_sup4,c2_bas2","animals","zom","rif","three","rab","wug","dit","mep","sib","fep","pag","animals","animals","c1_sub4-c1_sub5-c1_sub3","c2_sup6-c2_sub3-c2_sup5","c3_sup6-c3_sup5-c3_sub3","vegetables","animals","vehicles","vegetables","vehicles","vegetables","vehicles","2","tob","English","tev","nur","Male","23","three","one","one","one","three_superordinate","three_basic","three_basic","three_subordinate","three_basic","three_subordinate","2017-01-25T18:59:36Z","33EEIIWHK77H0UI8NUKEB6UAU4HQVV","","Submitted","2017-01-25T19:03:44Z","30"
"31","2017-01-25T20:21:07Z","2017-01-25T20:20:22Z","3OS4RQUCR9F8NBSNUZNMNFRCZYYFBX","three","three","three_subordinate","three_subordinate","one","one","one","three","three","three","three","c2_sub1,c2_bas1,c2_sub2,c2_bas2,c2_sup1,c2_sup2","c3_sub2,c3_sub1","c1_sub1,c1_sub2","c2_sub1","c3_sub1,c3_sub2","c2_sub2,c2_sub1,c2_bas2","c3_sub1,c3_sub2","c3_sub1,c3_bas2,c3_sub2,c3_bas1","c2_sub1,c2_bas1,c2_bas2","c1_sub1,c1_sub2","vegetables","2","three","c1_sub1,c1_sub2","NA","","c3_bas4-c3_sub3-c3_bas3","c3_sup5-c3_sub3-c3_sup6","c1_sup5-c1_sup6-c1_sub3","c2_bas4-c2_bas3-c2_sub3","c1_sub3","c2_sub3","c3_sub3","three_basic","vegetables","c3_sub5-c3_sub4-c3_sub3","c2_sub3-c2_sup6-c2_sup5","c1_sub2,c1_bas2,c1_bas1,c1_sub1","vehicles","zom","dit","three","sib","fep","rab","tev","nur","rif","pag","animals","vehicles","c1_sub3-c1_sub4-c1_sub5","c1_bas3-c1_bas4-c1_sub3","c2_sub5-c2_sub3-c2_sub4","vegetables","vehicles","animals","animals","animals","vegetables","vehicles","1","wug","english","mep","tob","","","three","one","one","one","three_superordinate","three_basic","three_basic","three_superordinate","three_subordinate","three_superordinate","2017-01-25T19:37:12Z","33EEIIWHK77H0UI8NUKEB6UAU4HQVV","","Approved","2017-01-25T20:10:22Z","31"
"32",NA,"2017-01-25T19:33:13Z","3P4RDNWND56YFLSPJZ6OO0NHNVZIJC","three","three","three_subordinate","three_basic","one","one","one","three","three","three","three","c3_sub2,c3_sub1","c2_bas1,c2_sup2,c2_bas2,c2_sub2,c2_sup1,c2_sub1,c2_sup3,c2_sup4","c2_sub1,c2_sub2,c2_bas1,c2_bas2","c1_bas1,c1_sub2,c1_sub1,c1_bas2","c1_sub2,c1_sub1","c3_bas1,c3_bas2,c3_sub2,c3_sub1","c3_bas2,c3_sub2,c3_bas1,c3_sub1","c2_sub2,c2_sup1,c2_bas1,c2_bas2","c3_sup4,c3_bas1,c3_sub1,c3_bas2,c3_sup2,c3_sup3,c3_sub2,c3_sup1","c2_bas1,c2_bas2,c2_sub1,c2_sub2","vegetables","1","three","c1_sub2,c1_sub1,c1_sup1","Yes","","c2_sub4-c2_sub3-c2_sub5","c3_bas4-c3_bas3-c3_sub3","c2_bas3-c2_bas4-c2_sub3","c3_sup6-c3_sub3-c3_sup5","c2_sub3","c3_sub3","c1_sub3","three_superordinate","vegetables","c2_sup5-c2_sub3-c2_sup6","c3_sub4-c3_sub5-c3_sub3","c1_sup1,c1_sup4,c1_sup3,c1_sub2,c1_sub1,c1_bas1,c1_bas2,c1_sup2","vegetables","dit","nur","three","fep","wug","rif","mep","pag","zom","sib","vehicles","animals","c1_sub4-c1_sub5-c1_sub3","c1_sup6-c1_sub3-c1_sup5","c1_sub3-c1_bas4-c1_bas3","vehicles","animals","vegetables","vehicles","animals","vehicles","animals","1","rab","English","tev","tob","Male","42","three","one","one","one","three_basic","three_superordinate","three_subordinate","three_basic","three_superordinate","three_subordinate","2017-01-25T19:00:43Z","33EEIIWHK77H0UI8NUKEB6UAU4HQVV","","Submitted","2017-01-25T19:23:13Z","32"
"33",NA,"2017-01-25T19:19:31Z","3PJ71Z61R42Y93JIPGU577SSAOC198","three","three","three_basic","three_subordinate","one","one","one","three","three","three","three","c2_bas1,c2_sub2,c2_sup1,c2_sup4,c2_sub1,c2_sup3,c2_sup2,c2_bas2","c1_sup1,c1_sup4,c1_sub1,c1_bas2,c1_sub2,c1_bas1,c1_sup3,c1_sup2","c3_sub1,c3_bas1,c3_sub2,c3_bas2","c2_sub2,c2_sub1","c1_sub1,c1_bas2,c1_sub2,c1_bas1","c2_sub2,c2_sub1","c3_sub2,c3_sub1","c1_bas1,c1_bas2,c1_sub1,c1_sub2","c3_bas2,c3_sub1,c3_bas1,c3_sub2","c1_bas2,c1_bas1,c1_sub2,c1_sub1","animals","3","three","c2_sub1,c2_bas1,c2_bas2,c2_sub2","Yes","","c1_sub4-c1_sub3-c1_sub5","c3_sub4-c3_sub5-c3_sub3","c1_sub3-c1_bas3-c1_bas4","c3_sub3-c3_bas3-c3_bas4","c3_sub3","c2_sub3","c1_sub3","three_superordinate","vehicles","c1_sub3-c1_sup6-c1_sup5","c2_sup5-c2_sup6-c2_sub3","c3_bas2,c3_sup2,c3_sup3,c3_sup1,c3_sub1,c3_sub2,c3_sup4,c3_bas1","vehicles","pag","rab","three","nur","tob","sib","wug","zom","dit","tev","vegetables","vehicles","c2_bas4-c2_sub3-c2_bas3","c3_sup5-c3_sup6-c3_sub3","c2_sub4-c2_sub5-c2_sub3","animals","vehicles","vegetables","vegetables","animals","vegetables","animals","2","mep","English","fep","rif","Male","55","three","one","one","one","three_basic","three_basic","three_subordinate","three_subordinate","three_superordinate","three_superordinate","2017-01-25T18:59:57Z","33EEIIWHK77H0UI8NUKEB6UAU4HQVV","","Submitted","2017-01-25T19:09:31Z","33"
"34","2017-01-25T19:43:07Z","2017-01-25T19:42:21Z","3PW9OPU9PQKN9JYJ47FQXKKE4I212G","three","three","three_basic","three_subordinate","one","one","one","three","three","three","three","c1_sup3,c1_sub1,c1_sup1,c1_sup4,c1_bas2,c1_sub2,c1_sup2,c1_bas1","c3_bas2,c3_sup1,c3_bas1,c3_sup3,c3_sub1,c3_sup2,c3_sub2,c3_sup4","c2_bas1,c1_sub2,c3_sup3,c2_sub2,c1_sup2,c2_sup3,c1_sup3,c2_sup1,c2_sup2,c3_sup1,c1_bas1,c1_bas2,c1_sub1,c1_sup1,c2_sub1,c3_sub2,c3_sup4,c3_sub1,c1_sup4,c3_bas2,c2_bas2,c3_sup2,c2_sup4,c3_bas1","c3_sub1,c3_sub2","c1_bas1,c1_sub1,c1_bas2,c1_sub2","c3_sub2,c3_bas1,c3_bas2,c3_sub1","c2_bas1,c2_sub1,c2_bas2,c2_sub2,c2_sup1,c2_sup4,c2_sup3,c2_sup2","c1_sub1,c1_bas1,c1_sub2,c1_bas2","c2_sub1,c2_sub2","c2_bas2,c2_bas1,c2_sub2,c2_sub1","animals","3","three","c1_bas1,c1_bas2,c1_sub1,c1_sub2","Confused","I was confused at first on the first one and thought it wanted me to select all the icons. then I realized on the next slide that we were supposed to choose icons that related to the one at the top. From there I think I did it correct. ","c1_sub4-c1_sub3-c1_sub5","c2_sub3-c2_sup5-c2_sup6","c2_bas3-c2_bas4-c2_sub3","c2_sub3-c2_sub5-c2_sub4","c2_sub3","c3_sub3","c1_sub3","three_basic","vegetables","c3_sup6-c3_sub3-c3_sup5","c1_sub3-c1_sup6-c1_sup5","c3_bas2,c3_sub2,c3_bas1,c3_sub1","animals","dit","fep","three","nur","pag","sib","mep","rif","rab","wug","animals","vegetables","c1_bas3-c1_bas4-c1_sub3","c3_sub3-c3_bas4-c3_bas3","c3_sub4-c3_sub3-c3_sub5","vehicles","animals","vegetables","vegetables","vehicles","vehicles","vehicles","2","tob","english","zom","tev","Female","30","three","one","one","one","three_basic","three_subordinate","three_subordinate","three_superordinate","three_superordinate","three_superordinate","2017-01-25T18:59:26Z","33EEIIWHK77H0UI8NUKEB6UAU4HQVV","","Approved","2017-01-25T19:32:21Z","34"
"35","2017-01-25T19:40:07Z","2017-01-25T19:40:02Z","3Q8GYXHFEP2ZVJR42N68CN6HSPKC5I","three","three","three_subordinate","three_basic","one","one","one","three","three","three","three","c1_sub1,c1_sub2","c2_sub2,c2_sub1","c1_bas1,c2_sup3,c2_sup2,c1_sup1,c3_sup2,c2_sub1,c1_sup4,c1_sup2","c1_bas2,c1_bas1,c1_sub2,c1_sub1","c2_sup4,c3_sup4,c2_sub1","c2_bas2,c2_sup3","c2_sup4,c2_sub1","c2_sup1,c1_sup4,c1_sup2","c3_sub1,c3_sub2","c1_sub1,c1_sub2","animals","3","three","c2_sub1,c2_sub2","NA","","c2_bas4-c2_sub3-c2_bas3","c3_sub4-c3_sub5-c3_sub3","c1_sub3-c1_sup6-c1_sup5","c3_bas3-c3_bas4-c3_sub3","c1_sub3","c3_sub3","c2_sub3","three_superordinate","vehicles","c2_sub3-c2_sup6-c2_sup5","c1_sub5-c1_sub4-c1_sub3","c3_sub2,c3_sub1","vegetables","sib","pag","three","dit","wug","rab","rif","nur","fep","tev","vehicles","vegetables","c2_sub3-c2_sub5-c2_sub4","c3_sup5-c3_sup6-c3_sub3","c1_sub3-c1_bas4-c1_bas3","vegetables","animals","vehicles","vehicles","animals","vegetables","animals","1","zom","english","tob","mep","Male","28","three","one","one","one","three_superordinate","three_basic","three_basic","three_subordinate","three_superordinate","three_subordinate","2017-01-25T19:03:00Z","33EEIIWHK77H0UI8NUKEB6UAU4HQVV","","Approved","2017-01-25T19:30:02Z","35"
"36",NA,"2017-01-25T19:12:28Z","3QY5DC2MXRKNJA1TUQ4HS5J0OJ5FUE","three","three","three_subordinate","three_superordinate","one","one","one","three","three","three","three","c3_sub2,c3_bas1,c3_sub1,c3_bas2","c2_bas2,c2_sub1,c2_sub2,c2_bas1","c2_bas2,c2_bas1,c2_sub1,c2_sub2","c3_sub1,c3_sup3,c3_sup4,c3_bas2,c3_bas1,c3_sup2,c3_sub2,c3_sup1","c1_bas1,c1_sub2,c1_sub1,c1_bas2","c3_sub1,c3_sub2,c3_bas1,c3_bas2","c1_sub1,c1_sub2","c1_bas2,c1_sub1,c1_sub2,c1_bas1","c1_bas1,c1_sup4,c1_sup2,c1_sup3,c1_sub2,c1_sub1,c1_sup1,c1_bas2","c3_sub2,c3_sub1","vehicles","2","three","c2_sub2,c2_sub1","Yes","","c1_bas3-c1_sub3-c1_bas4","c1_sub4-c1_sub5-c1_sub3","c3_sub5-c3_sub3-c3_sub4","c1_sup6-c1_sup5-c1_sub3","c2_sub3","c3_sub3","c1_sub3","three_superordinate","vehicles","c2_sub3-c2_bas4-c2_bas3","c3_bas3-c3_sub3-c3_bas4","c2_sup4,c2_bas1,c2_sup3,c2_sup1,c2_sub1","animals","tob","sib","three","fep","wug","pag","rab","tev","zom","mep","vehicles","animals","c2_sub3-c2_sub5-c2_sub4","c2_sup5-c2_sup6-c2_sub3","c3_sup6-c3_sup5-c3_sub3","vehicles","animals","vegetables","vegetables","vegetables","animals","vegetables","2","dit","English","nur","rif","Female","31","three","one","one","one","three_subordinate","three_superordinate","three_basic","three_subordinate","three_basic","three_basic","2017-01-25T18:59:11Z","33EEIIWHK77H0UI8NUKEB6UAU4HQVV","","Submitted","2017-01-25T19:02:28Z","36"
"37","2017-01-25T19:59:07Z","2017-01-25T19:58:31Z","3R6BYFZZP7CF0EVOZVF4CCI4I1MFX6","three","three","three_subordinate","three_superordinate","one","one","one","three","three","three","three","c2_sub2,c2_sub1,c2_bas1,c2_bas2","c1_sub2,c1_sub1","c1_sub2,c1_sub1","c1_sub1,c1_sub2","c2_sub2,c2_sub1","c3_sub1,c3_sub2","c2_sub1,c2_sub2,c2_bas2,c2_bas1","c3_sub2,c3_sub1","c3_sub2,c3_sub1","c3_sub1,c3_sub2","vegetables","1","three","c2_sub1,c2_sub2","NA","","c3_sub4-c3_sub5-c3_sub3","c2_sub3-c2_bas4-c2_bas3","c3_sup5-c3_sub3-c3_sup6","c3_sub3-c3_bas3-c3_bas4","c1_sub3","c3_sub3","c2_sub3","three_basic","vehicles","c1_sub4-c1_sub3-c1_sub5","c2_sup6-c2_sup5-c2_sub3","c1_sub1,c1_bas2,c1_bas1,c1_sub2","vegetables","wug","fep","three","nur","rab","dit","zom","pag","tob","sib","vegetables","vehicles","c2_sub3-c2_sub5-c2_sub4","c1_bas3-c1_bas4-c1_sub3","c1_sup5-c1_sub3-c1_sup6","vegetables","animals","vehicles","animals","vehicles","animals","animals","2","mep","English","tev","rif","","","three","one","one","one","three_superordinate","three_basic","three_subordinate","three_basic","three_subordinate","three_superordinate","2017-01-25T18:59:52Z","33EEIIWHK77H0UI8NUKEB6UAU4HQVV","","Approved","2017-01-25T19:48:31Z","37"
"38","2017-01-25T19:15:07Z","2017-01-25T19:15:03Z","3R9WASFE2ZG459V30D3P9XYFQ1KFZ3","three","three","three_basic","three_basic","one","one","one","three","three","three","three","c1_sub1,c1_sub2,c1_sup2,c1_bas1","c2_sub2,c2_sub1","c2_sub1,c2_sub2","c3_bas1,c3_sub1,c3_sub2,c3_bas2","c1_sub1,c1_sub2","c3_sub1,c3_sub2","c2_sub2,c2_sub1,c2_sup1,c2_bas1,c2_bas2","c1_sub2,c1_sub1","c2_sub2,c2_sub1","c3_sub1,c3_sub2","animals","3","three","c1_bas1,c1_bas2,c1_sub1,c1_sub2","Yes","none","c1_sub5-c1_sub4-c1_sub3","c2_bas3-c2_sub3-c2_bas4","c3_sub5-c3_sub3-c3_sub4","c2_sub5-c2_sub3-c2_sub4","c2_sub3","c3_sub3","c1_sub3","three_superordinate","vegetables","c2_sub3-c2_sup6-c2_sup5","c1_sup6-c1_sub3-c1_sup5","c3_sub1,c3_sub2,c3_sup3","animals","mep","tev","three","sib","tob","wug","pag","nur","zom","dit","vehicles","vegetables","c1_bas3-c1_sub3-c1_bas4","c3_sub3-c3_sup6-c3_sup5","c3_sub3-c3_bas4-c3_bas3","vehicles","animals","vegetables","vegetables","vehicles","animals","vehicles","2","fep","english","rif","rab","Male","23","three","one","one","one","three_subordinate","three_subordinate","three_subordinate","three_basic","three_superordinate","three_superordinate","2017-01-25T19:00:12Z","33EEIIWHK77H0UI8NUKEB6UAU4HQVV","","Approved","2017-01-25T19:05:03Z","38"
"39","2017-01-25T19:45:07Z","2017-01-25T19:44:54Z","3SITXWYCNV9PNXJ8UTT8TMRJ33UBXK","three","three","three_subordinate","three_subordinate","one","one","one","three","three","three","three","c2_bas2,c2_bas1,c2_sub2,c2_sub1","c2_sup3,c2_sup4,c2_bas2,c2_sup2,c2_sub1,c2_bas1,c2_sub2,c2_sup1","c3_sub1,c3_sub2","c2_sub2,c2_sub1","c1_sub2,c1_sub1,c1_bas2,c1_bas1","c2_sub1,c2_sub2","c1_sub1,c1_sub2,c1_bas2,c1_bas1","c3_sub1,c3_sub2,c3_bas2,c3_sup3,c3_sup2,c3_bas1,c3_sup4,c3_sup1","c3_sub2,c3_sub1,c3_bas2,c3_bas1","c1_sub2,c1_bas1,c1_sub1,c1_bas2","vegetables","2","three","c3_sub2,c3_sub1","Yes","Thanks for the opportunity!","c3_sup5-c3_sup6-c3_sub3","c1_sub4-c1_sub5-c1_sub3","c1_sub3-c1_bas4-c1_bas3","c3_sub3-c3_bas3-c3_bas4","c3_sub3","c2_sub3","c1_sub3","three_superordinate","animals","c2_sup5-c2_sup6-c2_sub3","c2_bas3-c2_bas4-c2_sub3","c1_sup1,c1_sup4,c1_sup3,c1_bas1,c1_sub1,c1_sub2,c1_bas2","vehicles","rab","nur","three","rif","sib","dit","fep","zom","pag","tob","vehicles","vehicles","c3_sub3-c3_sub4-c3_sub5","c1_sub3-c1_sup6-c1_sup5","c2_sub5-c2_sub4-c2_sub3","animals","vehicles","vegetables","animals","vegetables","vegetables","animals","2","mep","English","tev","wug","Male","45","three","one","one","one","three_basic","three_basic","three_superordinate","three_subordinate","three_superordinate","three_basic","2017-01-25T18:59:04Z","33EEIIWHK77H0UI8NUKEB6UAU4HQVV","","Approved","2017-01-25T19:34:54Z","39"
"40",NA,"2017-01-25T19:20:44Z","3SLE99ER0NDESSJNVBHTQ77UB3SBZH","three","three","three_basic","three_superordinate","one","one","one","three","three","three","three","c3_sub1,c3_bas2,c3_sup1,c3_sub2,c3_sup2,c3_bas1,c3_sup4,c3_sup3","c1_sub1,c1_sub2,c1_bas1,c1_bas2","c2_sub2,c2_sub1","c2_sup4,c2_sub2,c2_sup2,c2_bas1,c2_sub1,c2_sup3,c2_bas2,c2_sup1","c3_sub1,c3_sub2","c1_sub2,c1_sub1","c1_bas1,c1_sub2,c1_sub1,c1_bas2","c3_sub1,c3_bas2,c3_bas1,c3_sub2","c1_bas1,c1_sup3,c1_sub2,c1_sub1,c1_sup1,c1_sup2,c1_bas2","c3_bas1,c3_bas2,c3_sub1,c3_sub2","vehicles","2","three","c2_bas2,c2_sub2,c2_bas1,c2_sub1","Yes","Fun Hit but was a bit long for pay. But I still enjoyed it.","c3_sub5-c3_sub3-c3_sub4","c1_sub4-c1_sub3-c1_sub5","c3_sub3-c3_bas4-c3_bas3","c1_sup6-c1_sup5-c1_sub3","c2_sub3","c1_sub3","c3_sub3","three_subordinate","vehicles","c1_bas3-c1_sub3-c1_bas4","c3_sub3-c3_sup5-c3_sup6","c2_sub2,c2_sub1","vehicles","mep","wug","three","rab","pag","dit","tev","nur","tob","sib","vegetables","animals","c2_bas4-c2_sub3-c2_bas3","c2_sub3-c2_sub4-c2_sub5","c2_sup5-c2_sup6-c2_sub3","vehicles","vegetables","animals","animals","vegetables","animals","vegetables","2","rif","English","fep","zom","Female","52","three","one","one","one","three_basic","three_superordinate","three_subordinate","three_subordinate","three_basic","three_superordinate","2017-01-25T18:59:28Z","33EEIIWHK77H0UI8NUKEB6UAU4HQVV","","Submitted","2017-01-25T19:10:44Z","40"
