"","AutoApprovalTime","AssignmentId","trainBlock_T9","trainBlock_T8","condition_T12","condition_T11","trainBlock_T1","trainBlock_T3","trainBlock_T2","trainBlock_T5","trainBlock_T4","trainBlock_T7","trainBlock_T6","selected_T9","selected_T8","selected_T1","selected_T11","selected_T3","selected_T2","selected_T5","selected_T4","selected_T7","selected_T6","category_T10","education","trainBlock_T10","selected_T12","asses","comments","trainPics_T4","trainPics_T5","trainPics_T6","trainPics_T7","trainPics_T1","trainPics_T2","trainPics_T3","condition_T10","category_T12","trainPics_T8","trainPics_T9","selected_T10","category_T11","word_T8","word_T9","trainBlock_T12","word_T4","word_T5","word_T6","word_T7","word_T1","word_T2","word_T3","category_T8","category_T9","trainPics_T12","trainPics_T10","trainPics_T11","category_T1","category_T2","category_T3","category_T4","category_T5","category_T6","category_T7","enjoyment","word_T12","language","word_T10","word_T11","gender","age","trainBlock_T11","condition_T2","condition_T3","condition_T1","condition_T6","condition_T7","condition_T4","condition_T5","condition_T8","condition_T9","AcceptTime","HITId","Assignment","AssignmentStatus","SubmitTime","ApprovalTime","subids"
"27","2017-01-20T22:20:30Z","3G5W44VEU7IFUESCBW6X43AEMYVKGQ","3","3","one","one","1","1","1","2","2","3","2","c2_sup1,c2_sub2,c2_sup3,c2_bas2,c2_bas1,c2_sup4,c2_sup2,c2_sub1","c3_sup1,c3_sup3,c3_sub2,c3_bas2,c3_bas1,c3_sub1,c3_sup4,c3_sup2","c2_sub2,c2_sub1","c2_sub2,c2_sub1","c3_sub2,c3_sub1","c1_sub2,c1_sub1","c1_sub1,c1_sub2,c1_bas2,c1_bas1","c3_sub1,c3_bas1,c3_bas2,c3_sub2","c1_bas2,c1_sup3,c1_sup1,c1_sup4,c1_sub1,c1_sub2,c1_bas1","c2_bas1,c2_sub1,c2_bas2,c2_sub2","animals","1","4","c1_sub2,c1_sub1","NA","","c3_sub3-c3_bas3-c3_bas4","c1_sub3-c1_bas3-c1_bas4","c2_bas4-c2_bas3-c2_sub3","c1_sup6-c1_sub3-c1_sup5","c2_sub3-c2_sub5-c2_sub4","c1_sub3-c1_sub4-c1_sub5","c3_sub3-c3_sub4-c3_sub5","one","vegetables","c3_sub3-c3_sup6-c3_sup5","c2_sup5-c2_sub3-c2_sup6","c3_sub2,c3_sub1","vehicles","zom","tev","4","sib","mep","nur","rab","pag","wug","dit","animals","vehicles","c1_sub3","c3_sub3","c2_sub3","vehicles","vegetables","animals","animals","vegetables","vehicles","vegetables","1","rif","English","fep","tob","","","4","3sub","3sub","3sub","3bas","3sup","3bas","3bas","3sup","3sup","2017-01-20T22:05:45Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:10:30Z",NA,"27"
"28","2017-01-20T22:18:09Z","3H8DHMCCW9BCIUIL965PYI7H96FKDG","3","3","3sup","3sup","1","1","1","2","2","3","2","c3_bas2,c3_sub2,c3_bas1,c3_sub1","c1_bas1,c1_bas2,c1_sub2,c1_sub1","c1_sub2,c1_sub1","c1_sup3,c1_bas2,c1_sub2,c1_sup1,c1_bas1,c1_sub1,c1_sup4,c1_sup2","c2_sub1,c2_sub2","c3_sub2,c3_sub1","c2_sub1","c1_sub1,c1_sub2","c2_bas1,c2_bas2,c2_sub2,c2_sub1","c3_sub2","vehicles","3","4","c3_sup3,c3_bas2,c3_sup2,c3_sup4,c3_sup1,c3_sub2,c3_sub1,c3_bas1","NA","","c1_sub3","c2_sub3","c3_sub3","c2_sub3-c2_bas3-c2_bas4","c1_sub4-c1_sub3-c1_sub5","c3_sub3-c3_sub5-c3_sub4","c2_sub4-c2_sub3-c2_sub5","3sup","animals","c1_bas3-c1_sub3-c1_bas4","c3_sub3-c3_bas3-c3_bas4","c2_sup3,c2_bas1,c2_sup1,c2_sup4,c2_sub1,c2_bas2,c2_sub2","vegetables","tob","nur","4","pag","mep","dit","rab","zom","tev","sib","vegetables","animals","c3_sub3-c3_sup6-c3_sup5","c2_sub3-c2_sup6-c2_sup5","c1_sup5-c1_sup6-c1_sub3","vegetables","animals","vehicles","vegetables","vehicles","animals","vehicles","1","fep","English","rif","wug","","","4","3sub","3sub","3sub","one","3bas","one","one","3bas","3bas","2017-01-20T22:05:40Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:08:09Z",NA,"28"
"29","2017-01-20T22:30:08Z","3I02618YA06ZANQN8T0M4ZX4PGGUP1","3","3","one","one","1","1","1","2","2","3","2","c1_sup4,c1_sup3,c1_sup1,c1_sup2","c2_sup2,c2_sup1","c1_sub2,c1_sub1","c2_bas2,c2_sub2,c2_bas1,c2_sub1","c2_sup2,c2_sup4,c2_sup1,c2_bas2,c2_bas1,c2_sup3,c2_sub1","c1_sup1,c1_sup4","c2_bas1,c2_sub2,c2_bas2,c2_sub1","c3_sub1,c3_bas2,c3_sub2,c3_bas1","c3_sup3,c3_sup1,c3_sup2","c1_bas1,c1_sub1,c1_sub2","vegetables","2","4","c3_sub2,c3_sub1","NA","","c3_sub3-c3_bas3-c3_bas4","c2_bas4-c2_sub3-c2_bas3","c1_sub3-c1_bas4-c1_bas3","c3_sup6-c3_sup5-c3_sub3","c1_sub5-c1_sub4-c1_sub3","c3_sub3-c3_sub4-c3_sub5","c2_sub5-c2_sub3-c2_sub4","one","animals","c2_sup6-c2_sub3-c2_sup5","c1_sup5-c1_sup6-c1_sub3","c1_sub2,c1_sub1,c1_bas2,c1_bas1","vehicles","nur","tev","4","tob","sib","dit","fep","pag","rab","zom","vehicles","vegetables","c3_sub3","c1_sub3","c2_sub3","vegetables","animals","vehicles","animals","vehicles","vegetables","animals","1","rif","english","mep","wug","Female","25","4","3sub","3sub","3sub","3bas","3sup","3bas","3bas","3sup","3sup","2017-01-20T22:05:27Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:20:08Z",NA,"29"
"30","2017-01-20T22:19:50Z","3IAS3U3I0FGOMHGB648F3WXNPLI2B6","3","3","one","one","1","1","1","2","2","3","2","c3_bas2,c3_bas1,c3_sub2,c3_sub1","c1_sub2,c1_bas2,c1_bas1,c1_sub1","c3_sub1,c3_sub2","c1_sub1,c1_sub2","c2_sub2,c2_sub1","c1_sub1,c1_sub2","c1_bas1,c1_sub1,c1_sup4,c1_sup2,c1_sub2,c1_sup1,c1_bas2,c1_sup3","c2_sup2,c2_sup4,c2_sub1,c2_bas1,c2_sup1,c2_sup3,c2_bas2","c2_bas1,c2_sub2,c2_sub1,c2_bas2","c3_bas2,c3_sup3,c3_sup4,c3_bas1,c3_sup1,c3_sub2,c3_sup2,c3_sub1","animals","4","4","c2_sub1,c2_sub2","Yes","","c2_sup5-c2_sup6-c2_sub3","c1_sub3-c1_sup5-c1_sup6","c3_sup6-c3_sub3-c3_sup5","c2_bas4-c2_bas3-c2_sub3","c3_sub3-c3_sub4-c3_sub5","c1_sub5-c1_sub3-c1_sub4","c2_sub3-c2_sub4-c2_sub5","one","vehicles","c1_bas3-c1_bas4-c1_sub3","c3_bas3-c3_sub3-c3_bas4","c3_sub1,c3_sub2","vegetables","tob","wug","4","mep","fep","sib","zom","pag","tev","dit","vegetables","animals","c2_sub3","c3_sub3","c1_sub3","animals","vegetables","vehicles","vehicles","vegetables","animals","vehicles","2","nur","english","rif","rab","Female","32","4","3sub","3sub","3sub","3sup","3bas","3sup","3sup","3bas","3bas","2017-01-20T22:06:36Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:09:50Z",NA,"30"
"31","2017-01-20T22:24:24Z","3JNQLM5FT4M0ZQ2NXHX9HZTS1FW2LT","3","3","one","one","1","1","1","2","2","3","2","c1_bas1,c1_sub2,c1_bas2,c1_sub1","c3_sub2,c3_sub1,c3_bas1,c3_bas2","c1_sub1,c1_bas1,c1_bas2,c1_sub2","c2_sub1,c2_sub2,c2_bas2","c2_sub2,c2_sub1","c3_sub2,c3_sub1","c3_sub2,c3_sup1,c3_sup4,c3_bas2,c3_sup3,c3_sub1,c3_sup2,c3_bas1","c2_bas2,c2_sup2,c2_sub1,c2_bas1,c2_sup3,c2_sup1,c2_sub2","c2_sub2,c2_bas2,c2_sub1,c2_bas1","c1_bas1,c1_sub2,c1_bas2,c1_sub1,c1_sup4,c1_sup3,c1_sup2","animals","1","4","c1_sub1,c1_sub2,c1_bas2,c1_bas1","NA","","c2_sup6-c2_sub3-c2_sup5","c3_sup5-c3_sub3-c3_sup6","c1_sub3-c1_sup5-c1_sup6","c2_sub3-c2_bas4-c2_bas3","c1_sub3-c1_sub5-c1_sub4","c3_sub4-c3_sub3-c3_sub5","c2_sub3-c2_sub5-c2_sub4","one","vegetables","c3_bas3-c3_bas4-c3_sub3","c1_bas4-c1_sub3-c1_bas3","c3_sub1,c3_sub2,c3_bas2,c3_bas1","vehicles","dit","mep","4","wug","sib","fep","nur","tob","pag","rif","animals","vegetables","c1_sub3","c3_sub3","c2_sub3","vegetables","animals","vehicles","vehicles","animals","vegetables","vehicles","1","tev","english","rab","zom","","","4","3sub","3sub","3sub","3sup","3bas","3sup","3sup","3bas","3bas","2017-01-20T22:06:41Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Approved","2017-01-20T22:14:24Z","2017-01-20T22:25:07Z","31"
"32","2017-01-20T22:52:59Z","3KV0LJBBH2L19S1TCJDPIKGPDC1MRT","3","3","3bas","3bas","1","1","1","2","2","3","2","c3_sub1","c1_sub1,c1_sup1,c1_sub2,c1_bas1","c1_sub2,c1_sub1","c2_sub2,c2_sub1,c2_sup1,c2_bas1","c3_sub2,c3_sub1","c1_sub1,c1_sup1,c1_sub2","c1_sub2,c1_sub1","c3_sub2,c3_sub1","c2_sub1,c2_sub2","c2_sub1,c2_sub2,c2_bas2,c2_bas1","vegetables","3","4","c3_sub2,c3_bas1","Yes","","c3_sub3","c1_sub3","c2_sub3","c2_sup6-c2_sup5-c2_sub3","c1_sub5-c1_sub4-c1_sub3","c2_sub4-c2_sub3-c2_sub5","c3_sub5-c3_sub4-c3_sub3","3bas","animals","c1_sub3-c1_sup5-c1_sup6","c3_sup6-c3_sub3-c3_sup5","c1_bas2,c1_sub2,c1_bas1,c1_sub1","vehicles","fep","tev","4","wug","rab","rif","nur","pag","zom","sib","vegetables","animals","c3_bas3-c3_sub3-c3_bas4","c1_bas3-c1_bas4-c1_sub3","c2_bas3-c2_bas4-c2_sub3","vegetables","vehicles","animals","animals","vegetables","vehicles","vehicles","1","mep","English","dit","tob","Male","27","4","3sub","3sub","3sub","one","3sup","one","one","3sup","3sup","2017-01-20T22:05:55Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Approved","2017-01-20T22:42:59Z","2017-01-20T22:53:07Z","32"
"33","2017-01-20T23:30:15Z","3LBXNTKX0RV6Z44BW9FC2GWTEUIX94","3","3","3bas","3bas","1","1","1","2","2","3","2","c3_bas1,c3_sup3,c3_sub1,c3_sup4,c3_sup2,c3_bas2,c3_sub2,c3_sup1","c2_sup3,c2_sup1,c2_sup2,c2_sup4,c2_sub1,c2_sub2,c2_bas2,c2_bas1","c2_sub1,c2_sub2","c1_sub2,c1_bas2,c1_sub1,c1_bas1","c3_sub2,c3_sub1","c1_bas1,c1_sub1,c1_bas2,c1_sub2","c3_sub2,c3_sub1","c2_sub1,c2_sub2","c1_bas1,c1_sup1,c1_bas2,c1_sub2,c1_sup4,c1_sub1,c1_sup2,c1_sup3","c1_bas2,c1_sub1,c1_sub2","vehicles","4","4","c3_bas1,c3_bas2,c3_sub1,c3_sub2","Yes","","c2_sub3","c3_sub3","c1_sub3","c1_sup5-c1_sub3-c1_sup6","c2_sub4-c2_sub5-c2_sub3","c1_sub4-c1_sub5-c1_sub3","c3_sub4-c3_sub5-c3_sub3","3bas","animals","c2_sub3-c2_sup6-c2_sup5","c3_sup5-c3_sup6-c3_sub3","c2_sub2,c2_sub1,c2_bas1,c2_bas2","vegetables","rab","zom","4","tob","mep","rif","wug","sib","tev","nur","vehicles","animals","c3_sub3-c3_bas4-c3_bas3","c2_sub3-c2_bas4-c2_bas3","c1_sub3-c1_bas4-c1_bas3","vehicles","vegetables","animals","vehicles","animals","vegetables","vegetables","2","fep","English","pag","dit","Female","29","4","3sub","3sub","3sub","one","3sup","one","one","3sup","3sup","2017-01-20T23:07:08Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Approved","2017-01-20T23:20:15Z","2017-01-20T23:31:07Z","33"
"34","2017-01-20T22:18:29Z","3LYA37P8IQNJ3XK1VAEJ3SJH6L3KB9","3","3","3bas","3bas","1","1","1","2","2","3","2","c3_sub1,c3_sub2","c1_sub2,c1_sub1","c3_sub1,c3_sub2","c1_bas1,c1_sub2,c1_sub1,c1_bas2","c1_sub2,c1_sub1","c2_sub1,c2_sub2","c3_bas2,c3_sub2,c3_sub1,c3_sup1,c3_sup2,c3_sup4,c3_sup3,c3_bas1","c2_sup1,c2_sub2,c2_sup2,c2_bas1,c2_bas2,c2_sup4,c2_sub1","c2_sub2,c2_sub1","c1_sub1,c1_sub2,c1_bas1,c1_sup4,c1_sup3,c1_bas2,c1_sup1,c1_sup2","animals","3","4","c2_bas2,c2_sub1,c2_sub2,c2_bas1","NA","","c2_sub3-c2_sup6-c2_sup5","c3_sup6-c3_sup5-c3_sub3","c1_sup6-c1_sub3-c1_sup5","c2_sub3","c3_sub4-c3_sub5-c3_sub3","c2_sub5-c2_sub4-c2_sub3","c1_sub5-c1_sub3-c1_sub4","3bas","vehicles","c1_sub3","c3_sub3","c3_sub2,c3_sub1,c3_bas1,c3_bas2","vegetables","rif","nur","4","sib","tob","wug","tev","mep","fep","pag","vegetables","animals","c2_sub3-c2_bas3-c2_bas4","c3_bas3-c3_bas4-c3_sub3","c1_sub3-c1_bas4-c1_bas3","animals","vehicles","vegetables","vehicles","animals","vegetables","vehicles","2","rab","English","dit","zom","","","4","3sub","3sub","3sub","3sup","one","3sup","3sup","one","one","2017-01-20T22:05:35Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:08:29Z",NA,"34"
"35","2017-01-20T22:23:44Z","3M23Y66PO27BL4GE4S6DJYOZ9E5S6D","3","3","one","one","1","1","1","2","2","3","2","c1_bas2,c1_sub2,c1_bas1,c1_sub1","c2_sub2,c2_sub1,c2_bas2,c2_bas1","c3_sub2,c3_sub1","c1_sub2,c1_sub1","c1_sub2,c1_sub1","c2_sub2,c2_sub1","c2_sub1,c2_sub2","c3_sub2,c3_sub1","c3_sub2,c3_bas2,c3_bas1,c3_sub1","c1_sub2,c1_sub1","vehicles","2","4","c3_sub1,c3_sub2","Yes","","c3_sub3-c3_sup6-c3_sup5","c2_sup6-c2_sup5-c2_sub3","c1_sup6-c1_sub3-c1_sup5","c3_sub3-c3_bas3-c3_bas4","c3_sub3-c3_sub5-c3_sub4","c2_sub3-c2_sub5-c2_sub4","c1_sub4-c1_sub3-c1_sub5","one","animals","c2_bas4-c2_sub3-c2_bas3","c1_sub3-c1_bas4-c1_bas3","c2_sub2,c2_sub1","vegetables","rif","pag","4","tev","dit","nur","wug","fep","rab","zom","vehicles","vegetables","c3_sub3","c2_sub3","c1_sub3","animals","vehicles","vegetables","animals","vehicles","vegetables","animals","1","tob","english","mep","sib","Male","35","4","3sub","3sub","3sub","3sup","3bas","3sup","3sup","3bas","3bas","2017-01-20T22:05:27Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Approved","2017-01-20T22:13:44Z","2017-01-20T22:24:07Z","35"
"36","2017-01-20T22:19:07Z","3MB8LZR5BFTVG66DMN3DHVFMIFHKLW","3","3","3sup","3sup","1","1","1","2","2","3","2","c3_bas1,c3_bas2,c3_sub2,c3_sub1","c1_sub2,c1_bas1,c1_sub1,c1_bas2","c3_sub2,c3_sub1","c1_sup3,c1_sup4,c1_sup1,c1_bas2,c1_sup2,c1_sub1,c1_bas1,c1_sub2","c1_sub1,c1_sub2","c2_sub1,c2_sub2","c3_sub1,c3_sub2","c2_sub2,c2_sub1","c2_bas1,c2_bas2,c2_sub2,c2_sub1","c1_sub1,c1_sub2","animals","2","4","c2_bas2,c2_sub1,c2_sub2,c2_sup4,c2_sup2,c2_bas1,c2_sup3,c2_sup1","NA","","c2_sub3","c3_sub3","c1_sub3","c2_bas3-c2_sub3-c2_bas4","c3_sub5-c3_sub4-c3_sub3","c2_sub3-c2_sub4-c2_sub5","c1_sub3-c1_sub4-c1_sub5","3sup","vehicles","c1_bas4-c1_sub3-c1_bas3","c3_bas3-c3_sub3-c3_bas4","c3_bas2,c3_bas1,c3_sup4,c3_sub1,c3_sup2,c3_sup3,c3_sup1,c3_sub2","vegetables","fep","wug","4","sib","mep","tob","nur","rif","tev","pag","vegetables","animals","c2_sup5-c2_sup6-c2_sub3","c3_sub3-c3_sup6-c3_sup5","c1_sub3-c1_sup5-c1_sup6","animals","vehicles","vegetables","vehicles","animals","vegetables","vehicles","1","zom","English","dit","rab","","","4","3sub","3sub","3sub","one","3bas","one","one","3bas","3bas","2017-01-20T22:06:30Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:09:07Z",NA,"36"
"37","2017-01-20T22:50:46Z","3O6CYIULED1PUWNOKFEHWT50IDJUWW","3","3","3sup","3sup","1","1","1","2","2","3","2","c1_sub2,c1_sub1","c3_sub1,c3_sub2","c1_sub2,c1_sub1","c3_bas1,c3_bas2,c3_sup1,c3_sup3,c3_sub1,c3_sub2","c2_sub1,c2_sub2","c3_sub1,c3_sub2","c3_sub1,c3_sub2","c1_sub2,c1_bas2,c1_bas1,c1_sub1","c2_sub1,c2_sub2","c2_sub2,c2_bas1,c2_sub1","vegetables","2","4","c2_sub2,c2_sup4,c2_bas2,c2_sup1,c2_sup3,c2_sub1,c2_bas1","NA","Everything worked great, thanks!","c1_bas4-c1_bas3-c1_sub3","c3_bas3-c3_sub3-c3_bas4","c2_bas4-c2_sub3-c2_bas3","c2_sub3","c1_sub5-c1_sub4-c1_sub3","c3_sub3-c3_sub4-c3_sub5","c2_sub3-c2_sub5-c2_sub4","3sup","vehicles","c3_sub3","c1_sub3","c1_sup3,c1_sup4,c1_sub1,c1_bas2,c1_sub2,c1_sup1,c1_bas1","animals","pag","wug","4","tev","dit","tob","rab","mep","sib","nur","animals","vegetables","c2_sup6-c2_sup5-c2_sub3","c1_sup6-c1_sub3-c1_sup5","c3_sub3-c3_sup6-c3_sup5","vegetables","animals","vehicles","vegetables","animals","vehicles","vehicles","2","fep","English","rif","zom","","","4","3sub","3sub","3sub","3bas","one","3bas","3bas","one","one","2017-01-20T22:05:51Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:40:46Z",NA,"37"
"38","2017-01-20T22:27:22Z","3OB0CAO74HPOEFC4ZHP6YB1QZDHHYH","3","3","3bas","3bas","1","1","1","2","2","3","2","c3_sub2,c3_sub1","c2_sub1,c2_sub2","c3_sub2","c2_sub2,c2_sub1,c2_bas1,c2_bas2","c1_sub1,c1_sub2","c2_sub2,c2_sub1","c2_sub1,c2_sub2","c3_sub2,c3_sub1","c1_sub1,c1_sub2","c1_sub2,c1_sub1","animals","3","4","c1_sub1,c1_bas1,c1_bas2,c1_sub2","Yes","","c3_sub3","c2_sub3","c1_sub3","c1_sup5-c1_sub3-c1_sup6","c3_sub4-c3_sub3-c3_sub5","c2_sub3-c2_sub5-c2_sub4","c1_sub5-c1_sub4-c1_sub3","3bas","vegetables","c2_sub3-c2_sup5-c2_sup6","c3_sup5-c3_sup6-c3_sub3","c3_sub2","vehicles","rab","pag","4","fep","rif","nur","mep","wug","tob","sib","vehicles","animals","c1_bas4-c1_bas3-c1_sub3","c3_sub3-c3_bas3-c3_bas4","c2_sub3-c2_bas3-c2_bas4","animals","vehicles","vegetables","animals","vehicles","vegetables","vegetables","2","tev","english","zom","dit","Female","44","4","3sub","3sub","3sub","one","3sup","one","one","3sup","3sup","2017-01-20T22:05:55Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:17:22Z",NA,"38"
"39","2017-01-20T22:36:41Z","3PEIJLRY6TTHB0HJPKP4G044CV0WXQ","3","3","3bas","3bas","1","1","1","2","2","3","2","c3_sub1","c2_sub1,c2_sub2,c2_bas1","c2_bas2,c2_bas1,c2_sub2,c2_sub1","c2_bas2,c2_sub1,c2_sub2,c2_bas1","c1_sub1,c1_sub2","c3_sub1,c3_sub2","c3_sub1,c3_sub2","c1_sub2,c1_sub1","c1_sub1,c1_sub2","c2_sub2,c2_sub1","vegetables","2","4","c3_sub2,c3_sub1","NA","","c1_sub3","c3_sub3","c2_sub3","c1_sup6-c1_sup5-c1_sub3","c2_sub5-c2_sub3-c2_sub4","c3_sub3-c3_sub4-c3_sub5","c1_sub4-c1_sub5-c1_sub3","3bas","animals","c2_sup5-c2_sub3-c2_sup6","c3_sup5-c3_sub3-c3_sup6","c1_bas1,c1_bas2,c1_sub2,c1_sub1","vehicles","rif","sib","4","rab","wug","zom","tob","pag","mep","fep","vehicles","animals","c3_bas3-c3_sub3-c3_bas4","c1_bas4-c1_bas3-c1_sub3","c2_bas4-c2_bas3-c2_sub3","vehicles","animals","vegetables","vegetables","animals","vehicles","vegetables","1","nur","English","dit","tev","","","4","3sub","3sub","3sub","one","3sup","one","one","3sup","3sup","2017-01-20T22:05:27Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:26:41Z",NA,"39"
"40","2017-01-20T22:30:17Z","3PH3VY7DJLX6GVHYQ2DPDLKFKVYZWQ","3","3","3bas","3bas","1","1","1","2","2","3","2","c2_sub2,c2_sub1","c3_sub2,c3_sub1","c3_sub2,c3_sub1","c1_bas2,c1_bas1,c1_sub1,c1_sub2","c2_sub2,c2_sub1","c1_sub2,c1_sub1","c2_sub1,c2_sub2","c1_sub2,c1_sub1","c1_sub2,c1_sub1","c3_sub1,c3_sub2","animals","2","4","c2_sub2,c2_sub1,c2_bas1,c2_bas2","Yes","","c1_sub3","c2_sub3","c3_sub3","c1_sup6-c1_sub3-c1_sup5","c3_sub3-c3_sub4-c3_sub5","c1_sub3-c1_sub5-c1_sub4","c2_sub5-c2_sub4-c2_sub3","3bas","vehicles","c3_sup6-c3_sup5-c3_sub3","c2_sub3-c2_sup5-c2_sup6","c3_sub2,c3_sub1","vegetables","wug","pag","4","tev","rab","dit","sib","tob","fep","zom","animals","vehicles","c2_bas4-c2_bas3-c2_sub3","c3_sub3-c3_bas4-c3_bas3","c1_bas3-c1_sub3-c1_bas4","animals","vegetables","vehicles","vegetables","vehicles","animals","vegetables","1","rif","English","mep","nur","Male","29","4","3sub","3sub","3sub","one","3sup","one","one","3sup","3sup","2017-01-20T22:05:36Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:20:17Z",NA,"40"
"41","2017-01-21T00:58:30Z","3PWWM24LHSY5KJI43SO5CU7MHG928L","3","3","one","one","1","1","1","2","2","3","2","c2_sub1,c2_sup1,c2_sub2,c2_bas2,c2_sup2,c2_sup3,c2_bas1,c2_sup4","c3_sup4,c3_sub1,c3_bas2,c3_sub2,c3_bas1,c3_sup1,c3_sup3,c3_sup2","c3_sub1,c3_sub2","c3_sub2,c3_sub1","c1_sub2,c1_sub1","c2_sub2,c2_sub1","c3_sub2,c3_sub1,c3_bas1,c3_bas2","c2_sub1,c2_bas2,c2_bas1,c2_sub2","c1_sup3,c1_bas2,c1_sub1,c1_sub2,c1_bas1,c1_sup2,c1_sup1,c1_sup4","c1_bas2,c1_sub2,c1_bas1,c1_sub1","vegetables","3","4","c2_sub1","No","","c2_bas3-c2_sub3-c2_bas4","c3_bas4-c3_sub3-c3_bas3","c1_sub3-c1_bas4-c1_bas3","c1_sub3-c1_sup6-c1_sup5","c3_sub5-c3_sub3-c3_sub4","c2_sub4-c2_sub3-c2_sub5","c1_sub3-c1_sub4-c1_sub5","one","vehicles","c3_sub3-c3_sup6-c3_sup5","c2_sup6-c2_sup5-c2_sub3","c1_sub1,c1_sub2,c1_bas1,c1_bas2","animals","nur","wug","4","fep","sib","tev","zom","tob","pag","rab","animals","vehicles","c2_sub3","c1_sub3","c3_sub3","animals","vehicles","vegetables","vehicles","animals","vegetables","vegetables","2","dit","Spanish","rif","mep","Female","27","4","3sub","3sub","3sub","3bas","3sup","3bas","3bas","3sup","3sup","2017-01-21T00:42:55Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Approved","2017-01-21T00:48:30Z","2017-01-21T00:59:07Z","41"
"42","2017-01-20T22:17:55Z","3PZDLQMM0TL7WM8HK44AEG3576I2CD","3","3","3sup","3sup","1","1","1","2","2","3","2","c3_sub1,c3_bas1,c3_sub2,c3_bas2","c2_sub2,c2_sub1,c2_bas1,c2_bas2","c2_sub1,c2_sub2,c2_bas2","c3_bas1,c3_sup3,c3_bas2,c3_sub1,c3_sup1,c3_sub2,c3_sup4,c3_sup2","c1_sub1,c1_sub2,c1_bas1","c3_sub2,c3_sub1,c3_bas2","c3_sub1,c3_sub2,c3_bas2","c2_sub2,c2_sub1,c2_bas2","c1_sub2,c1_sub1,c1_bas1","c1_sub1,c1_bas2,c1_sub2","vegetables","2","4","c2_sup4,c2_bas2,c2_sub2,c2_bas1,c2_sub1,c2_sup2,c2_sup1,c2_sup3","Yes","","c2_bas4-c2_bas3-c2_sub3","c3_sub3-c3_bas4-c3_bas3","c1_bas3-c1_sub3-c1_bas4","c1_sub3","c2_sub3-c2_sub4-c2_sub5","c3_sub5-c3_sub3-c3_sub4","c1_sub5-c1_sub4-c1_sub3","3sup","vehicles","c2_sub3","c3_sub3","c1_sub1,c1_sup1,c1_bas1,c1_sub2,c1_sup3,c1_sup4,c1_bas2","animals","fep","sib","4","nur","rab","zom","pag","tev","mep","wug","vehicles","animals","c2_sup5-c2_sup6-c2_sub3","c1_sub3-c1_sup5-c1_sup6","c3_sup6-c3_sub3-c3_sup5","vehicles","animals","vegetables","vehicles","animals","vegetables","vegetables","2","dit","English","rif","tob","Male","23","4","3sub","3sub","3sub","3bas","one","3bas","3bas","one","one","2017-01-20T22:05:32Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:07:55Z",NA,"42"
