"","ApprovalTime","AutoApprovalTime","AssignmentId","trainBlock_T9","trainBlock_T8","condition_T12","condition_T11","trainBlock_T1","trainBlock_T3","trainBlock_T2","trainBlock_T5","trainBlock_T4","trainBlock_T7","trainBlock_T6","selected_T9","selected_T8","selected_T1","selected_T11","selected_T3","selected_T2","selected_T5","selected_T4","selected_T7","selected_T6","category_T10","education","trainBlock_T10","selected_T12","asses","comments","trainPics_T4","trainPics_T5","trainPics_T6","trainPics_T7","trainPics_T1","trainPics_T2","trainPics_T3","condition_T10","category_T12","trainPics_T8","trainPics_T9","selected_T10","category_T11","word_T8","word_T9","trainBlock_T12","word_T4","word_T5","word_T6","word_T7","word_T1","word_T2","word_T3","category_T8","category_T9","trainPics_T12","trainPics_T10","trainPics_T11","category_T1","category_T2","category_T3","category_T4","category_T5","category_T6","category_T7","enjoyment","word_T12","language","word_T10","word_T11","gender","age","trainBlock_T11","condition_T2","condition_T3","condition_T1","condition_T6","condition_T7","condition_T4","condition_T5","condition_T8","condition_T9","AcceptTime","HITId","Assignment","AssignmentStatus","SubmitTime","subids"
"26","2017-01-26T18:02:07Z","2017-01-26T18:02:00Z","3LO69W1SU3DQEKAUWWIYJ3NTC8DLGS","3","3","3sup","3sup","1","1","1","2","2","3","2","c2_bas1,c2_bas2,c2_sub2,c2_sub1","c1_bas2,c1_sub1,c1_bas1,c1_sub2","c3_sub2,c3_sub1","c2_sup4,c2_sup1,c2_sub2,c2_sub1,c2_bas1,c2_bas2,c2_sup3","c2_sub2,c2_sub1","c1_sub2,c1_sub1","c3_sub2","c1_sub2,c1_sub1,c1_bas2,c1_bas1","c3_sub1,c3_bas2,c3_sub2,c3_bas1","c2_sub1","animals","3","4","c1_sup2,c1_bas2,c1_bas1,c1_sup1,c1_sup4,c1_sup3,c1_sub1,c1_sub2","NA","It was hard for me to follow at first but I think I got the hand of it towards the end. I actually love these!!","c1_sub3","c3_sub3","c2_sub3","c3_sub3-c3_bas3-c3_bas4","c3_sub3-c3_sub4-c3_sub5","c1_sub5-c1_sub3-c1_sub4","c2_sub3-c2_sub4-c2_sub5","3sup","vegetables","c1_bas4-c1_bas3-c1_sub3","c2_bas3-c2_sub3-c2_bas4","c3_sub2,c3_sub1,c3_sup3,c3_sup2,c3_bas1,c3_bas2,c3_sup1,c3_sup4","vehicles","zom","rif","4","rab","sib","tev","fep","sib","rab","tev","vegetables","vehicles","c1_sub3-c1_sup5-c1_sup6","c3_sup5-c3_sub3-c3_sup6","c2_sup6-c2_sup5-c2_sub3","animals","vegetables","vehicles","vegetables","animals","vehicles","animals","2","mep","English","wug","tob","","","4","3sub","3sub","3sub","one","3bas","one","one","3bas","3bas","2017-01-26T17:36:08Z","3VADEH0UHCXG8Q0PTM0K0EKTQ48PS5","","Approved","2017-01-26T17:52:00Z","26"
"27","2017-01-26T18:41:07Z","2017-01-26T18:40:14Z","3M0BCWMB8VWAYXEIKOXMR3DCU2QBWV","3","3","3sup","3sup","1","1","1","2","2","3","2","c1_sub2,c1_sub1","c2_sub2,c2_sub1","c1_sub1,c1_bas2,c1_sub2,c1_bas1","c1_sup1,c1_sup2,c1_sup3,c1_sub2,c1_sub1,c1_sup4,c1_bas1,c1_bas2","c3_bas2,c3_bas1,c3_sub1,c3_sub2","c2_sub2,c2_sub1,c2_bas1,c2_bas2","c1_bas2,c1_sub1,c1_bas1,c1_sub2","c3_sub2,c3_sub1,c3_bas2,c3_bas1","c3_sub1,c3_bas1,c3_bas2,c3_sub2","c2_sub2,c2_bas2,c2_sub1,c2_bas1","animals","4","4","c2_sub2,c2_bas1,c2_sub1,c2_bas2,c2_sup4,c2_sup3,c2_sup1,c2_sup2","Yes","THANK YOU","c3_bas3-c3_sub3-c3_bas4","c1_bas4-c1_sub3-c1_bas3","c2_bas3-c2_bas4-c2_sub3","c3_sub3","c1_sub4-c1_sub3-c1_sub5","c2_sub5-c2_sub4-c2_sub3","c3_sub4-c3_sub3-c3_sub5","3sup","vehicles","c2_sub3","c1_sub3","c3_sup2,c3_sup3,c3_bas2,c3_sub1,c3_sup4,c3_bas1,c3_sup1,c3_sub2","vegetables","rif","zom","4","sib","rab","fep","tob","zom","rif","tob","vehicles","vegetables","c2_sub3-c2_sup5-c2_sup6","c3_sup5-c3_sup6-c3_sub3","c1_sup6-c1_sup5-c1_sub3","vegetables","vehicles","animals","animals","vegetables","vehicles","animals","2","tev","english","mep","wug","Male","26","4","3sub","3sub","3sub","3bas","one","3bas","3bas","one","one","2017-01-26T18:09:36Z","3VADEH0UHCXG8Q0PTM0K0EKTQ48PS5","","Approved","2017-01-26T18:30:14Z","27"
"28","2017-01-26T18:05:07Z","2017-01-26T18:04:19Z","3MAOD8E57QARO685XJYHKHRDKT9XNY","3","3","one","one","1","1","1","2","2","3","2","c3_sup3,c3_sup2,c3_sub2,c3_bas2,c3_sup1,c3_sup4,c3_bas1,c3_sub1","c1_sup2,c1_sup3,c1_sup1,c1_bas1,c1_sub1,c1_sub2,c1_bas2","c3_sub1,c3_sub2,c3_bas2","c1_sub1,c1_sub2","c2_sub2,c2_sub1","c1_sub1,c1_bas1,c1_sub2","c2_bas1,c2_bas2,c2_sub2,c2_sub1","c3_bas2,c3_bas1,c3_sub2,c3_sub1","c2_sup2,c2_bas1,c2_sub2,c2_bas2,c2_sup1,c2_sup4,c2_sub1,c2_sup3","c1_bas1,c1_sub1,c1_sub2,c1_bas2","vehicles","3","4","c3_sub1,c3_sub2,c3_bas1,c3_bas2","Yes","The hit was slow to load. ","c3_bas3-c3_bas4-c3_sub3","c2_bas4-c2_bas3-c2_sub3","c1_bas4-c1_bas3-c1_sub3","c2_sub3-c2_sup5-c2_sup6","c3_sub4-c3_sub3-c3_sub5","c1_sub4-c1_sub5-c1_sub3","c2_sub3-c2_sub5-c2_sub4","one","animals","c1_sub3-c1_sup5-c1_sup6","c3_sub3-c3_sup5-c3_sup6","c2_sub1,c2_sub2","vegetables","wug","tev","4","sib","rab","fep","mep","rif","tob","zom","vegetables","animals","c3_sub3","c2_sub3","c1_sub3","animals","vegetables","vehicles","animals","vehicles","vegetables","vehicles","0","rif","English","zom","tob","Female","35","4","3sub","3sub","3sub","3bas","3sup","3bas","3bas","3sup","3sup","2017-01-26T17:35:25Z","3VADEH0UHCXG8Q0PTM0K0EKTQ48PS5","","Approved","2017-01-26T17:54:19Z","28"
"29","2017-01-26T18:37:07Z","2017-01-26T18:36:53Z","3MX2NQ3YC9UNYH2ZTJ2VQ0RRT8A5XH","3","3","3bas","3bas","1","1","1","2","2","3","2","c3_sub2,c3_sub1","c2_sub1,c2_sub2","c1_sub1,c1_sub2","c3_sub1,c3_bas2,c3_bas1,c3_sub2","c3_sub2,c3_sub1","c2_sub1","c2_sub1,c2_sup1,c2_sub2,c2_bas2,c2_sup2,c2_sup4,c2_bas1,c2_sup3","c1_bas1,c1_sup4,c1_bas2,c1_sup1,c1_sub2,c1_sup3,c1_sub1","c1_sub2,c1_sub1","c3_sub2,c3_sup4,c3_sub1,c3_sup2,c3_sup1,c3_bas2,c3_bas1,c3_sup3","vegetables","2","4","c2_bas1,c2_sub1","Yes","","c1_sup5-c1_sub3-c1_sup6","c2_sub3-c2_sup6-c2_sup5","c3_sup5-c3_sub3-c3_sup6","c1_sub3","c1_sub3-c1_sub4-c1_sub5","c2_sub5-c2_sub4-c2_sub3","c3_sub5-c3_sub3-c3_sub4","3bas","vehicles","c2_sub3","c3_sub3","c1_sub2,c1_bas2,c1_bas1,c1_sub1","animals","zom","rab","4","rif","tob","wug","mep","mep","zom","rab","vehicles","animals","c2_bas3-c2_sub3-c2_bas4","c1_bas3-c1_sub3-c1_bas4","c3_sub3-c3_bas4-c3_bas3","vegetables","vehicles","animals","vegetables","vehicles","animals","vegetables","1","fep","english","tev","sib","Other","26","4","3sub","3sub","3sub","3sup","one","3sup","3sup","one","one","2017-01-26T17:35:28Z","3VADEH0UHCXG8Q0PTM0K0EKTQ48PS5","","Approved","2017-01-26T18:26:53Z","29"
"30","2017-01-26T19:18:07Z","2017-01-26T19:18:03Z","3OUYGIZWR7YJU1E7AMM2FS9XA1QP0S","3","3","one","one","1","1","1","2","2","3","2","c1_sub2,c1_bas2,c1_bas1,c1_sub1","c2_sub2,c2_sub1,c2_bas2,c2_bas1","c2_bas1,c2_bas2,c2_sup1,c2_sub1,c2_sub2,c2_sup4,c2_sup2","c1_sub2,c1_sub1","c1_sub2,c1_sub1,c1_bas1,c1_bas2","c3_sub2,c3_sub1","c2_bas2,c2_bas1,c2_sub2,c2_sup2,c2_sub1,c2_sup3,c2_sup1,c2_sup4","c3_sub2,c3_sub1,c3_bas1,c3_sup2,c3_sup1,c3_sup3,c3_sup4,c3_bas2","c3_bas2,c3_bas1,c3_sub2,c3_sub1","c1_sup4,c1_bas1,c1_sup2,c1_sup1,c1_sub2,c1_sub1,c1_sup3,c1_bas2","vehicles","3","4","c3_sub2,c3_sub1","Yes","I had fun","c3_sub3-c3_sup5-c3_sup6","c2_sup6-c2_sub3-c2_sup5","c1_sub3-c1_sup5-c1_sup6","c3_bas3-c3_bas4-c3_sub3","c2_sub4-c2_sub3-c2_sub5","c3_sub5-c3_sub4-c3_sub3","c1_sub4-c1_sub3-c1_sub5","one","animals","c2_sub3-c2_bas4-c2_bas3","c1_bas4-c1_bas3-c1_sub3","c2_sub1,c2_sub2","vegetables","tev","zom","4","tob","mep","rif","rab","wug","sib","fep","vehicles","vegetables","c3_sub3","c2_sub3","c1_sub3","vehicles","animals","vegetables","animals","vehicles","vegetables","animals","2","sib","English","wug","fep","Male","37","4","3sub","3sub","3sub","3sup","3bas","3sup","3sup","3bas","3bas","2017-01-26T18:33:22Z","3VADEH0UHCXG8Q0PTM0K0EKTQ48PS5","","Approved","2017-01-26T19:08:03Z","30"
"31","2017-01-26T17:52:07Z","2017-01-26T17:51:33Z","3P529IW9KYLK0KEZLCCG1INHBTDLFT","3","3","3sup","3sup","1","1","1","2","2","3","2","c3_sub1,c3_sub2","c2_sub1,c2_sub2","c1_sub2,c1_sub1","c1_bas2,c1_bas1,c1_sub1,c1_sup2,c1_sup1,c1_sup3,c1_sub2,c1_sup4","c3_sub1,c3_sub2","c2_sub1,c2_sub2","c3_sub2,c3_sub1,c3_bas2,c3_bas1","c1_sub1,c1_sub2,c1_bas2,c1_bas1","c1_sub1,c1_sub2","c2_bas1,c2_bas2,c2_sub2,c2_sub1","vehicles","1","4","c3_sup4,c3_sub2,c3_sub1,c3_bas2,c3_sup3,c3_bas1,c3_sup1,c3_sup2","Yes","Thank you","c1_bas3-c1_bas4-c1_sub3","c3_bas4-c3_sub3-c3_bas3","c2_bas3-c2_sub3-c2_bas4","c1_sub3","c1_sub5-c1_sub3-c1_sub4","c2_sub5-c2_sub3-c2_sub4","c3_sub4-c3_sub3-c3_sub5","3sup","animals","c2_sub3","c3_sub3","c2_bas1,c2_sub1,c2_sub2,c2_sup4,c2_bas2,c2_sup2,c2_sup3,c2_sup1","vegetables","sib","rif","4","rab","tob","wug","zom","zom","sib","rif","vehicles","animals","c3_sup6-c3_sub3-c3_sup5","c2_sub3-c2_sup5-c2_sup6","c1_sup6-c1_sub3-c1_sup5","vegetables","vehicles","animals","vegetables","animals","vehicles","vegetables","1","mep","English","fep","tev","Male","41","4","3sub","3sub","3sub","3bas","one","3bas","3bas","one","one","2017-01-26T17:36:03Z","3VADEH0UHCXG8Q0PTM0K0EKTQ48PS5","","Approved","2017-01-26T17:41:33Z","31"
"32","2017-01-26T18:02:07Z","2017-01-26T18:01:10Z","3QAVNHZ3EM4P4TXRAWQONHCQED0LAG","3","3","3bas","3bas","1","1","1","2","2","3","2","c1_bas2,c1_sub2,c1_sup2,c1_bas1,c1_sup1,c1_sup4,c1_sup3,c1_sub1","c3_sub2,c3_bas1,c3_sup4,c3_bas2,c3_sup2,c3_sup1,c3_sup3,c3_sub1","c3_sub2,c3_sub1","c2_bas2,c2_sub2,c2_bas1,c2_sub1","c2_sub2,c2_sub1,c2_bas1,c2_bas2","c1_sub2,c1_bas1,c1_sub1,c1_bas2","c2_bas2,c2_sub2,c2_sub1,c2_bas1","c3_sub2,c3_sub1","c2_sub2,c2_sup3,c2_sup4,c2_sub1,c2_sup1,c2_bas2,c2_bas1","c1_sub2,c1_sub1,c1_bas1,c1_bas2","vegetables","1","4","c3_sub2,c3_bas1,c3_bas2,c3_sub1","NA","Quick and easy","c3_sub3","c2_sub3","c1_sub3","c2_sup6-c2_sup5-c2_sub3","c3_sub4-c3_sub5-c3_sub3","c1_sub5-c1_sub4-c1_sub3","c2_sub5-c2_sub3-c2_sub4","3bas","animals","c3_sup6-c3_sub3-c3_sup5","c1_sup6-c1_sup5-c1_sub3","c1_sub2,c1_sub1,c1_bas2,c1_bas1","vehicles","rif","mep","4","rab","fep","sib","tev","rab","sib","fep","animals","vegetables","c3_bas3-c3_sub3-c3_bas4","c1_bas4-c1_sub3-c1_bas3","c2_sub3-c2_bas4-c2_bas3","animals","vegetables","vehicles","animals","vehicles","vegetables","vehicles","1","zom","English","wug","tob","","","4","3sub","3sub","3sub","one","3sup","one","one","3sup","3sup","2017-01-26T17:35:25Z","3VADEH0UHCXG8Q0PTM0K0EKTQ48PS5","","Approved","2017-01-26T17:51:10Z","32"
"33","2017-01-26T18:31:07Z","2017-01-26T18:30:54Z","3QECW5O0KH1GH0TFO91Y1X6LGCLT5L","3","3","3sup","3sup","1","1","1","2","2","3","2","c3_sub1,c3_sub2","c1_sub2,c1_sub1","c1_sub2,c1_sub1","c3_bas2,c3_sup3,c3_bas1,c3_sup4,c3_sub1,c3_sup1,c3_sup2,c3_sub2","c2_sub2,c2_sub1","c3_sub2,c3_sub1","c2_bas2,c2_sub1,c2_sub2,c2_bas1","c3_sub1,c3_sub2,c3_bas1,c3_bas2","c2_sub2,c2_sub1","c1_bas2,c1_sub2,c1_bas1,c1_sub1","vegetables","4","4","c2_sup2,c2_bas2,c2_bas1,c2_sup1,c2_sup3,c2_sub1,c2_sub2,c2_sup4","NA","Fun hit, thank yoU!","c3_sub3-c3_bas3-c3_bas4","c2_bas4-c2_bas3-c2_sub3","c1_bas3-c1_bas4-c1_sub3","c2_sub3","c1_sub4-c1_sub3-c1_sub5","c3_sub5-c3_sub3-c3_sub4","c2_sub5-c2_sub4-c2_sub3","3sup","vehicles","c1_sub3","c3_sub3","c1_sup1,c1_sup4,c1_sub2,c1_bas2,c1_bas1,c1_sup3,c1_sub1,c1_sup2","animals","tev","zom","4","tob","rif","wug","fep","tev","zom","fep","vegetables","animals","c2_sup5-c2_sub3-c2_sup6","c1_sup6-c1_sup5-c1_sub3","c3_sup6-c3_sup5-c3_sub3","vegetables","animals","vehicles","animals","vehicles","vegetables","vehicles","2","mep","English","rab","sib","","","4","3sub","3sub","3sub","3bas","one","3bas","3bas","one","one","2017-01-26T17:35:31Z","3VADEH0UHCXG8Q0PTM0K0EKTQ48PS5","","Approved","2017-01-26T18:20:54Z","33"
"34","2017-01-26T18:23:07Z","2017-01-26T18:22:34Z","3S4AW7T80BIA24HA1VGXAEQQM34L45","3","3","3sup","3sup","1","1","1","2","2","3","2","c3_sub2,c3_sub1","c1_sub2,c1_sub1","c2_sub2,c2_sub1","c3_sub2,c3_bas1,c3_sup3,c3_sup4,c3_bas2,c3_sup1,c3_sub1,c3_sup2","c1_sub2,c1_sub1","c3_sub1,c3_sub2","c1_bas1,c1_sub2,c1_sub1,c1_bas2","c2_bas1,c2_sub2,c2_sub1,c2_bas2","c2_sub1,c2_sub2","c3_sub1,c3_sub2,c3_bas1,c3_bas2","vegetables","-1","4","c2_sub2,c2_sub1,c2_sup3,c2_sup1,c2_sup4,c2_bas1,c2_bas2,c2_sup2","Yes","","c2_bas3-c2_bas4-c2_sub3","c1_bas4-c1_bas3-c1_sub3","c3_bas4-c3_sub3-c3_bas3","c2_sub3","c2_sub4-c2_sub5-c2_sub3","c3_sub3-c3_sub4-c3_sub5","c1_sub5-c1_sub3-c1_sub4","3sup","vehicles","c1_sub3","c3_sub3","c1_sub1,c1_sup4,c1_sup1,c1_sup3,c1_sup2,c1_bas1,c1_bas2,c1_sub2","animals","wug","sib","4","tev","tob","fep","zom","zom","sib","wug","vegetables","animals","c2_sup5-c2_sup6-c2_sub3","c1_sup6-c1_sup5-c1_sub3","c3_sup6-c3_sub3-c3_sup5","vehicles","animals","vegetables","vehicles","vegetables","animals","vehicles","-1","mep","","rif","rab","Male","29","4","3sub","3sub","3sub","3bas","one","3bas","3bas","one","one","2017-01-26T17:35:10Z","3VADEH0UHCXG8Q0PTM0K0EKTQ48PS5","","Approved","2017-01-26T18:12:34Z","34"
"35","2017-01-26T18:00:07Z","2017-01-26T17:59:19Z","3TEM0PF1Q5XA54BH5DV7FYS8WIN0DP","3","3","3bas","3bas","1","1","1","2","2","3","2","c1_sub2,c1_sub1,c1_bas1","c2_sub2,c2_sub1,c2_bas1,c2_bas2","c3_sub2,c3_sub1","c3_bas2,c3_sub1,c3_bas1,c3_sub2","c2_sub1,c2_sub2","c1_sub1,c1_bas1,c1_sub2","c2_sub1,c2_sub2,c2_bas2,c2_sup1,c2_bas1","c3_sub1,c3_sub2,c3_sup3,c3_bas1,c3_bas2,c3_sup4,c3_sup1","c3_bas2,c3_sub2,c3_sub1,c3_bas1","c1_sub2,c1_sup1,c1_sup4,c1_sub1,c1_bas1,c1_sup3,c1_bas2","vehicles","1","4","c1_bas2,c1_sub2,c1_sub1,c1_bas1","NA","","c3_sub3-c3_sup6-c3_sup5","c2_sup5-c2_sub3-c2_sup6","c1_sup6-c1_sub3-c1_sup5","c3_sub3","c3_sub5-c3_sub4-c3_sub3","c1_sub3-c1_sub4-c1_sub5","c2_sub5-c2_sub3-c2_sub4","3bas","vegetables","c2_sub3","c1_sub3","c2_bas2,c2_sub1,c2_bas1,c2_sub2","animals","fep","wug","4","rab","tev","mep","zom","zom","wug","fep","vehicles","vegetables","c1_bas3-c1_sub3-c1_bas4","c2_bas3-c2_sub3-c2_bas4","c3_sub3-c3_bas3-c3_bas4","animals","vegetables","vehicles","animals","vehicles","vegetables","animals","1","tob","English","rif","sib","Male","44","4","3sub","3sub","3sub","3sup","one","3sup","3sup","one","one","2017-01-26T17:35:12Z","3VADEH0UHCXG8Q0PTM0K0EKTQ48PS5","","Approved","2017-01-26T17:49:19Z","35"
"36","2017-01-26T19:18:07Z","2017-01-26T19:17:08Z","3TGOYF991XMC2SYJPFZGE5K3Y7MUUW","3","3","3bas","3bas","1","1","1","2","2","3","2","c3_sub1,c3_sub2","c2_sub1,c2_sub2","c2_sub2,c2_sub1","c2_sub2,c2_sub1,c2_bas2,c2_bas1","c3_sub1,c3_sub2","c1_sub2,c1_bas2,c1_bas1,c1_sub1","c1_sup4,c1_bas2,c1_sup2,c1_sub2,c1_sup1,c1_bas1,c1_sub1,c1_sup3","c3_sup3,c3_sub1,c3_sup1,c3_sup4,c3_sub2,c3_sup2,c3_bas1,c3_bas2","c1_sub2,c1_sub1","c2_bas2,c2_sub1,c2_sup2,c2_sub2,c2_bas1,c2_sup1,c2_sup3,c2_sup4","animals","4","4","c1_bas1,c1_bas2,c1_sub1,c1_sub2","Yes","","c3_sup6-c3_sub3-c3_sup5","c1_sup5-c1_sup6-c1_sub3","c2_sup6-c2_sup5-c2_sub3","c1_sub3","c2_sub4-c2_sub3-c2_sub5","c1_sub3-c1_sub4-c1_sub5","c3_sub3-c3_sub5-c3_sub4","3bas","vegetables","c2_sub3","c3_sub3","c3_bas1,c3_bas2,c3_sub2,c3_sub1","vehicles","wug","zom","4","mep","rab","rif","fep","wug","fep","zom","vehicles","animals","c1_bas4-c1_bas3-c1_sub3","c3_sub3-c3_bas4-c3_bas3","c2_bas3-c2_bas4-c2_sub3","vehicles","vegetables","animals","animals","vegetables","vehicles","vegetables","2","tob","English","tev","sib","Female","29","4","3sub","3sub","3sub","3sup","one","3sup","3sup","one","one","2017-01-26T18:13:12Z","3VADEH0UHCXG8Q0PTM0K0EKTQ48PS5","","Approved","2017-01-26T19:07:08Z","36"
"37","2017-01-26T17:59:07Z","2017-01-26T17:58:29Z","3TVRFO09GKF1065KL6I27PNOFY9XLW","3","3","one","one","1","1","1","2","2","3","2","c3_bas2,c3_sub1,c3_bas1,c3_sub2","c1_sub2,c1_bas2,c1_bas1,c1_sub1","c2_sub2,c2_sub1","c2_sub2,c2_sub1","c3_sub1,c3_sub2","c1_sub1,c1_sub2","c3_sub1,c3_sub2","c1_sub2,c1_sub1","c2_bas2,c2_bas1,c2_sub1,c2_sub2","c2_bas1,c2_sub1,c2_sup2","animals","1","4","c1_sub2,c1_bas2,c1_sub1,c1_bas1","NA","","c1_sup6-c1_sup5-c1_sub3","c3_sup6-c3_sup5-c3_sub3","c2_sup6-c2_sub3-c2_sup5","c2_bas4-c2_sub3-c2_bas3","c2_sub3-c2_sub5-c2_sub4","c1_sub4-c1_sub3-c1_sub5","c3_sub3-c3_sub5-c3_sub4","one","vegetables","c1_sub3-c1_bas3-c1_bas4","c3_bas3-c3_sub3-c3_bas4","c3_sub2,c3_sub1","vehicles","fep","rab","4","tev","tob","sib","mep","zom","rif","wug","vegetables","animals","c1_sub3","c3_sub3","c2_sub3","vehicles","vegetables","animals","vegetables","animals","vehicles","vehicles","1","rif","english","wug","zom","","25","4","3sub","3sub","3sub","3sup","3bas","3sup","3sup","3bas","3bas","2017-01-26T17:35:16Z","3VADEH0UHCXG8Q0PTM0K0EKTQ48PS5","","Approved","2017-01-26T17:48:29Z","37"
"38","2017-01-26T17:58:07Z","2017-01-26T17:57:11Z","3TY7ZAOG5FKIJAHRXUHUJBNYGRK0K2","3","3","3sup","3sup","1","1","1","2","2","3","2","c2_sub2,c2_sub1","c3_sub1,c3_sub2","c1_sub2,c1_sub1","c3_sub2","c2_sub2,c2_sub1","c3_sub2,c3_sub1","c2_sub2,c2_bas2,c2_bas1,c2_sub1","c1_sub1,c1_bas2,c1_bas1,c1_sub2","c1_sub1,c1_sub2","c3_sub2,c3_sub1,c3_bas1,c3_bas2","vehicles","3","4","c1_sub1,c1_sub2","NA","","c1_sub3-c1_bas4-c1_bas3","c2_bas4-c2_bas3-c2_sub3","c3_bas3-c3_bas4-c3_sub3","c1_sub3","c1_sub3-c1_sub5-c1_sub4","c3_sub3-c3_sub5-c3_sub4","c2_sub4-c2_sub5-c2_sub3","3sup","vegetables","c3_sub3","c2_sub3","c2_sub2,c2_sub1","animals","tev","rab","4","tob","fep","zom","sib","sib","tev","rab","animals","vehicles","c1_sub3-c1_sup5-c1_sup6","c2_sup6-c2_sup5-c2_sub3","c3_sub3-c3_sup6-c3_sup5","vegetables","animals","vehicles","vegetables","vehicles","animals","vegetables","1","mep","English","rif","wug","","","4","3sub","3sub","3sub","3bas","one","3bas","3bas","one","one","2017-01-26T17:35:27Z","3VADEH0UHCXG8Q0PTM0K0EKTQ48PS5","","Approved","2017-01-26T17:47:11Z","38"
"39","2017-01-26T17:51:07Z","2017-01-26T17:50:31Z","3U8YCDAGXPG4UDFMAZ1RFXZ7FXBQ0J","3","3","one","one","1","1","1","2","2","3","2","c2_bas2,c2_bas1,c2_sub2,c2_sub1","c3_bas1,c3_bas2,c3_sub2,c3_sub1","c3_sup4","c2_sub2","c1_bas1,c1_sub1,c1_sub2,c1_bas2","c2_sub1,c2_sub2,c2_bas1","c3_sub2,c3_bas1,c3_sup1,c3_bas2,c3_sub1,c3_sup4,c3_sup3","c2_sup4,c2_bas2,c2_sup2,c2_sub2,c2_sup1,c2_sub1,c2_bas1,c2_sup3","c1_sub2,c1_bas2,c1_sub1,c1_bas1","c1_sup2,c1_sub2,c1_bas1,c1_sup1,c1_sup3,c1_sup4,c1_sub1,c1_bas2","animals","2","4","c1_sub2,c1_sub1","Yes","","c2_sup6-c2_sup5-c2_sub3","c3_sup5-c3_sup6-c3_sub3","c1_sup6-c1_sub3-c1_sup5","c1_bas3-c1_sub3-c1_bas4","c3_sub5-c3_sub4-c3_sub3","c2_sub4-c2_sub3-c2_sub5","c1_sub5-c1_sub3-c1_sub4","one","vegetables","c3_sub3-c3_bas4-c3_bas3","c2_bas3-c2_sub3-c2_bas4","c3_sub1,c3_sub2","vehicles","zom","mep","4","sib","tev","wug","fep","rab","rif","tob","animals","vehicles","c1_sub3","c3_sub3","c2_sub3","animals","vehicles","vegetables","vehicles","animals","vegetables","vegetables","2","tob","english","rab","rif","Female","40","4","3sub","3sub","3sub","3sup","3bas","3sup","3sup","3bas","3bas","2017-01-26T17:35:51Z","3VADEH0UHCXG8Q0PTM0K0EKTQ48PS5","","Approved","2017-01-26T17:40:31Z","39"
"40","2017-01-26T18:13:07Z","2017-01-26T18:12:19Z","3UJ1CZ6IZHPF20G0Z9W8RSAZET85S9","3","3","3sup","3sup","1","1","1","2","2","3","2","c3_sub2,c3_bas2,c3_bas1,c3_sub1","c1_bas2,c1_sub1,c1_bas1,c1_sub2","c3_sub2,c3_sub1","c2_sup1,c2_bas1,c2_sup2,c2_sub2,c2_sup3,c2_sub1,c2_bas2,c2_sup4","c1_sub2,c1_sub1","c2_sub2,c2_sub1","c2_sub2,c2_sub1","c3_sub2,c3_sub1","c2_bas1,c2_bas2,c2_sub1,c2_sub2","c1_sub2,c1_sub1","animals","2","4","c1_bas2,c1_sub1,c1_sup4,c1_bas1,c1_sup3,c1_sub2,c1_sup1","Yes","","c3_sub3","c2_sub3","c1_sub3","c2_bas3-c2_bas4-c2_sub3","c3_sub4-c3_sub3-c3_sub5","c2_sub4-c2_sub3-c2_sub5","c1_sub5-c1_sub4-c1_sub3","3sup","vegetables","c1_sub3-c1_bas4-c1_bas3","c3_bas4-c3_sub3-c3_bas3","c3_sup1,c3_sup4,c3_bas1,c3_sub1,c3_sup3,c3_bas2,c3_sub2,c3_sup2","vehicles","rif","fep","4","tev","wug","mep","sib","tev","wug","mep","vegetables","animals","c1_sup6-c1_sup5-c1_sub3","c3_sub3-c3_sup6-c3_sup5","c2_sup6-c2_sub3-c2_sup5","animals","vehicles","vegetables","animals","vehicles","vegetables","vehicles","2","rab","English","tob","zom","Male","21","4","3sub","3sub","3sub","one","3bas","one","one","3bas","3bas","2017-01-26T17:35:13Z","3VADEH0UHCXG8Q0PTM0K0EKTQ48PS5","","Approved","2017-01-26T18:02:19Z","40"
