subids,trial_num,category,condition,prop_sub,prop_bas,prop_sup,exp
34,12,vegetables,three_basic,0,0.5,0,12
35,12,animals,three_basic,1,1,0,12
36,12,vehicles,three_superordinate,1,1,0.75,12
37,12,vehicles,three_subordinate,1,0,0,12
38,12,animals,three_superordinate,1,1,1,12
39,12,vehicles,three_basic,1,0.5,0,12
40,12,vegetables,three_basic,1,1,0,12
41,12,vehicles,three_subordinate,1,0,0,12
42,12,animals,three_subordinate,1,0,0,12
43,12,animals,three_superordinate,1,1,1,12
44,12,vehicles,three_subordinate,1,0,0,12
45,12,vegetables,three_basic,1,1,0,12
46,12,vehicles,three_basic,1,1,0,12
47,12,vehicles,three_superordinate,1,1,1,12
48,12,vegetables,three_basic,1,1,0,12
49,12,vegetables,three_subordinate,1,0,0,12
50,12,vegetables,three_basic,1,1,0,12
1,11,vegetables,three_subordinate,1,0,0,12
2,11,animals,three_basic,1,1,0,12
3,11,vegetables,three_basic,1,1,0.75,12
4,11,vegetables,three_basic,1,1,0,12
5,11,vehicles,three_superordinate,0,0,0.25,12
6,11,vegetables,three_basic,1,1,0,12
7,11,animals,three_basic,1,1,0,12
8,11,vehicles,three_subordinate,1,0,0,12
9,11,animals,three_subordinate,1,0,0,12
10,11,vegetables,three_superordinate,1,1,1,12
11,11,vehicles,three_superordinate,1,1,1,12
12,11,vehicles,three_basic,1,1,0,12
13,11,vehicles,three_superordinate,1,1,1,12
14,11,vegetables,three_basic,1,0.5,0,12
15,11,vehicles,three_subordinate,1,0,0,12
16,11,animals,three_superordinate,1,1,1,12
17,11,vehicles,three_basic,1,1,0,12
18,11,animals,three_subordinate,1,0,0,12
19,11,vehicles,three_superordinate,1,1,1,12
20,11,vegetables,three_subordinate,1,0,0,12
21,11,animals,three_basic,1,1,0,12
22,11,vehicles,three_basic,1,1,0,12
23,11,vegetables,three_basic,1,1,0,12
24,11,vehicles,three_superordinate,1,1,1,12
25,11,vehicles,three_subordinate,1,0,0,12
26,11,animals,three_subordinate,1,0,0,12
27,11,vegetables,three_superordinate,1,1,1,12
28,11,animals,three_subordinate,1,0,0,12
29,11,animals,three_superordinate,1,1,1,12
30,11,animals,three_superordinate,1,1,1,12
31,11,animals,three_basic,1,1,0,12
32,11,vehicles,three_subordinate,1,0,0,12
33,11,animals,three_subordinate,1,0,0,12
34,11,animals,three_basic,0.5,0,0,12
35,11,vegetables,three_basic,1,1,0,12
36,11,animals,three_superordinate,1,1,1,12
37,11,animals,three_subordinate,1,0,0,12
38,11,vehicles,three_superordinate,1,1,0.75,12
39,11,vegetables,three_basic,1,1,0,12
40,11,vehicles,three_basic,1,0.5,0,12
41,11,animals,three_subordinate,1,0,0,12
42,11,vehicles,three_subordinate,1,0,0,12
43,11,vehicles,three_superordinate,1,1,0.75,12
44,11,vegetables,three_subordinate,1,1,0,12
45,11,animals,three_basic,1,1,0,12
46,11,animals,three_basic,1,1,0,12
47,11,vegetables,three_superordinate,1,1,1,12
48,11,animals,three_basic,1,1,0,12
49,11,vehicles,three_subordinate,1,0,0,12
50,11,animals,three_basic,1,1,0,12
1,1,vehicles,one,1,1,0,12
2,1,vehicles,one,1,1,0,12
3,1,animals,one,1,1,1,12
4,1,vehicles,one,1,0.5,0,12
5,1,vegetables,one,1,0,0,12
6,1,vegetables,one,1,1,0,12
7,1,vehicles,one,1,1,0,12
8,1,vehicles,one,1,0,0,12
9,1,vehicles,one,1,0,0,12
10,1,vegetables,one,1,1,0,12
11,1,vegetables,one,1,1,0,12
12,1,vegetables,one,1,0,0,12
13,1,vegetables,one,1,0,0,12
14,1,vegetables,one,0,0.5,0,12
15,1,animals,one,1,1,0,12
16,1,animals,one,1,1,0,12
17,1,vegetables,one,1,1,0,12
18,1,animals,one,0,0.5,0,12
19,1,animals,one,1,1,0,12
20,1,animals,one,1,0,0,12
21,1,animals,one,0.5,1,0,12
22,1,vehicles,one,1,0,0,12
23,1,vegetables,one,1,1,0,12
24,1,vehicles,one,1,0,0,12
25,1,animals,one,1,1,0,12
26,1,vegetables,one,1,0,0,12
27,1,vegetables,one,1,1,0,12
28,1,vegetables,one,1,0,0.5,12
29,1,vehicles,one,1,1,0.25,12
30,1,animals,one,1,0.5,0,12
31,1,animals,one,1,1,0,12
32,1,animals,one,1,0,0,12
33,1,vehicles,one,1,1,0,12
34,1,vehicles,one,0,0,0.25,12
35,1,animals,one,1,1,0,12
36,1,vegetables,one,1,1,0,12
37,1,animals,one,1,1,0,12
38,1,vehicles,one,1,1,1,12
39,1,vehicles,one,1,0,0,12
40,1,animals,one,1,1,0,12
41,1,vegetables,one,1,0,0,12
42,1,vehicles,one,1,0,0,12
43,1,vehicles,one,1,1,0,12
44,1,animals,one,1,0,0,12
45,1,animals,one,1,1,0,12
46,1,vegetables,one,1,0,0,12
47,1,vegetables,one,1,1,0,12
48,1,vegetables,one,1,1,0,12
49,1,animals,one,1,1,0,12
50,1,vehicles,one,1,1,0,12
1,3,animals,one,1,0,0,12
2,3,vegetables,one,1,1,0,12
3,3,vehicles,one,1,1,1,12
4,3,animals,one,1,1,0,12
5,3,vehicles,one,1,0,0,12
6,3,animals,one,1,1,0,12
7,3,animals,one,1,1,0,12
8,3,vegetables,one,1,0,0,12
9,3,vegetables,one,1,1,0,12
10,3,vehicles,one,1,1,0,12
11,3,animals,one,1,1,1,12
12,3,vehicles,one,1,0,0,12
13,3,animals,one,1,0,0,12
14,3,vehicles,one,1,0,0,12
15,3,vegetables,one,1,1,0,12
16,3,vehicles,one,1,1,0.75,12
17,3,vehicles,one,1,1,0,12
18,3,vegetables,one,0.5,0,0,12
19,3,vegetables,one,1,1,0,12
20,3,vehicles,one,1,1,0,12
21,3,vegetables,one,1,1,0,12
22,3,vegetables,one,1,0,0,12
23,3,vehicles,one,1,1,0,12
24,3,animals,one,1,0,0,12
25,3,vehicles,one,1,0,0,12
26,3,vehicles,one,1,1,0,12
27,3,vehicles,one,1,1,0,12
28,3,animals,one,1,1,1,12
29,3,vegetables,one,1,1,0,12
30,3,vehicles,one,1,1,0,12
31,3,vegetables,one,1,1,0,12
32,3,vehicles,one,1,0,0,12
33,3,animals,one,1,0,0,12
34,3,animals,one,0.5,0,0,12
35,3,vegetables,one,1,1,0,12
36,3,vehicles,one,1,1,0,12
37,3,vegetables,one,1,1,0,12
38,3,animals,one,1,1,0,12
39,3,vegetables,one,1,1,0,12
40,3,vegetables,one,1,1,0,12
41,3,animals,one,1,0,0,12
42,3,vegetables,one,1,0,0,12
43,3,animals,one,1,1,0,12
44,3,vegetables,one,1,1,0,12
45,3,vehicles,one,1,1,0,12
46,3,vehicles,one,1,0,0,12
47,3,animals,one,1,1,0,12
48,3,animals,one,1,1,0,12
49,3,vegetables,one,1,0,0,12
50,3,vegetables,one,1,0,0,12
1,2,vegetables,one,1,1,0,12
2,2,animals,one,1,1,0,12
3,2,vegetables,one,1,1,1,12
4,2,vegetables,one,1,1,0,12
5,2,animals,one,1,0,0,12
6,2,vehicles,one,1,1,0,12
7,2,vegetables,one,1,1,0,12
8,2,animals,one,1,0,0,12
9,2,animals,one,1,0,0,12
10,2,animals,one,1,1,0,12
11,2,vehicles,one,1.5,1,1,12
12,2,animals,one,1,0,0,12
13,2,vehicles,one,0.5,0,0,12
14,2,animals,one,1,0,0,12
15,2,vehicles,one,1,1,0,12
16,2,vegetables,one,1,0.5,0,12
17,2,animals,one,1,0.5,0,12
18,2,vehicles,one,0,0.5,0,12
19,2,vehicles,one,1,1,0,12
20,2,vegetables,one,1,0,0,12
21,2,vehicles,one,0.5,1,0.5,12
22,2,animals,one,1,0,0,12
23,2,animals,one,1,1,0,12
24,2,vegetables,one,1,0,0,12
25,2,vegetables,one,1,1,0,12
26,2,animals,one,0.5,1,0,12
27,2,animals,one,1,1,0,12
28,2,vehicles,one,1,1,1,12
29,2,animals,one,1,1,0,12
30,2,vegetables,one,1,1,0,12
31,2,vehicles,one,1,1,0,12
32,2,vegetables,one,1,0,0,12
33,2,vegetables,one,0.5,1,0,12
34,2,vegetables,one,0,0.5,0,12
35,2,vehicles,one,1,1,0,12
36,2,animals,one,1,1,0,12
37,2,vehicles,one,1,1,0,12
38,2,vegetables,one,1,1,0.75,12
39,2,animals,one,1,1,0,12
40,2,vehicles,one,1,1,0,12
41,2,vehicles,one,1,0,0,12
42,2,animals,one,1,0,0,12
43,2,vegetables,one,1,1,0,12
44,2,vehicles,one,1,0,0,12
45,2,vegetables,one,1,1,0,12
46,2,animals,one,1,0,0,12
47,2,vehicles,one,1,0,0,12
48,2,vehicles,one,1,1,0,12
49,2,vehicles,one,1,0,0,12
50,2,animals,one,1,0,0,12
1,5,vegetables,three_superordinate,1,1,1,12
2,5,vehicles,three_subordinate,1,0,0,12
3,5,vehicles,three_subordinate,1,1,0,12
4,5,vegetables,three_subordinate,1,1,0,12
5,5,vehicles,three_basic,1,1,0,12
6,5,vegetables,three_superordinate,1,1,1,12
7,5,vehicles,three_subordinate,1,0,0,12
8,5,animals,three_basic,1,0.5,0,12
9,5,animals,three_superordinate,1,1,0.75,12
10,5,animals,three_basic,1,1,0,12
11,5,animals,three_basic,1,1,0,12
12,5,vehicles,three_subordinate,1,0,0,12
13,5,animals,three_subordinate,1,0,0,12
14,5,vehicles,three_superordinate,0,0,0.25,12
15,5,animals,three_basic,1,1,0,12
16,5,animals,three_subordinate,1,0,0,12
17,5,vehicles,three_superordinate,1,1,1,12
18,5,vegetables,three_basic,1,1,0,12
19,5,vegetables,three_subordinate,1,1,0,12
20,5,vegetables,three_basic,1,1,0,12
21,5,animals,three_superordinate,1,1,1,12
22,5,animals,three_subordinate,1,0,0,12
23,5,vehicles,three_subordinate,1,0,0,12
24,5,vehicles,three_subordinate,1,0,0,12
25,5,vegetables,three_basic,1,1,0,12
26,5,vegetables,three_superordinate,1,1,1,12
27,5,vehicles,three_subordinate,1,0,0,12
28,5,vegetables,three_superordinate,1,1,1,12
29,5,animals,three_subordinate,1,0,0,12
30,5,vehicles,three_subordinate,1,0,0,12
31,5,vehicles,three_superordinate,1,1,1,12
32,5,vehicles,three_superordinate,1,1,1,12
33,5,vegetables,three_superordinate,1,1,1,12
34,5,animals,three_subordinate,0.5,0,0,12
35,5,vegetables,three_subordinate,1,1,0,12
36,5,vegetables,three_basic,1,1,0,12
37,5,vehicles,three_basic,1,1,0,12
38,5,vegetables,three_basic,1,1,0,12
39,5,vehicles,three_superordinate,1,1,0.75,12
40,5,vegetables,three_subordinate,1,0,0,12
41,5,vehicles,three_superordinate,1,1,1.25,12
42,5,animals,three_basic,1,1,0,12
43,5,vegetables,three_subordinate,1,0,0,12
44,5,vegetables,three_superordinate,1,1,1,12
45,5,animals,three_subordinate,1,0,0,12
46,5,animals,three_subordinate,1,0,0,12
47,5,vegetables,three_basic,1,1,0,12
48,5,animals,three_superordinate,1,1,1,12
49,5,animals,three_basic,1,1,0,12
50,5,vegetables,three_superordinate,1,1,1,12
1,4,vehicles,three_superordinate,1,1,0.75,12
2,4,vegetables,three_subordinate,1,0,0,12
3,4,animals,three_subordinate,1,1,0,12
4,4,vehicles,three_subordinate,0.5,0,0,12
5,4,animals,three_basic,1,0,0,12
6,4,animals,three_superordinate,1,1,1,12
7,4,vegetables,three_subordinate,1,0,0,12
8,4,vegetables,three_basic,1,1,0,12
9,4,vehicles,three_superordinate,1,1,1,12
10,4,vegetables,three_basic,1,1,0,12
11,4,vegetables,three_basic,1,1,1,12
12,4,animals,three_subordinate,1,0,0,12
13,4,vegetables,three_subordinate,1,0,0,12
14,4,vegetables,three_superordinate,0,0,0.25,12
15,4,vegetables,three_basic,1,1,0,12
16,4,vegetables,three_subordinate,1,0,0,12
17,4,animals,three_superordinate,1,1,1,12
18,4,vehicles,three_basic,0.5,1,0,12
19,4,vehicles,three_subordinate,1,1,0,12
20,4,vehicles,three_basic,1,1,0,12
21,4,vehicles,three_superordinate,1,1,0.75,12
22,4,vegetables,three_subordinate,1,0,0,12
23,4,animals,three_subordinate,1,0,0,12
24,4,animals,three_subordinate,1,0,0,12
25,4,animals,three_basic,1,1,0,12
26,4,vehicles,three_superordinate,1,1,0.5,12
27,4,animals,three_subordinate,1,0,0,12
28,4,vehicles,three_superordinate,1,1,1,12
29,4,vegetables,three_subordinate,1,1,0,12
30,4,animals,three_subordinate,1,0,0,12
31,4,animals,three_superordinate,1,1,1,12
32,4,animals,three_superordinate,1,1,1,12
33,4,animals,three_superordinate,1,1,1,12
34,4,vehicles,three_subordinate,0,0,0.25,12
35,4,vehicles,three_subordinate,1,1,0,12
36,4,animals,three_basic,1,1,0,12
37,4,animals,three_basic,1,1,0,12
38,4,vehicles,three_basic,1,1,0,12
39,4,animals,three_superordinate,1,1,1,12
40,4,vehicles,three_subordinate,1,0,0,12
41,4,animals,three_superordinate,1,1,1,12
42,4,vegetables,three_basic,1,1,0,12
43,4,vehicles,three_subordinate,1,0,0,12
44,4,vehicles,three_superordinate,1,1,0.75,12
45,4,vehicles,three_subordinate,1,0,0,12
46,4,vehicles,three_subordinate,1,0,0,12
47,4,vehicles,three_basic,1,1,0,12
48,4,vehicles,three_superordinate,1,1,1,12
49,4,vehicles,three_basic,1,1,0,12
50,4,vehicles,three_superordinate,1,1,0.75,12
1,7,vehicles,three_basic,1,1,0,12
2,7,vegetables,three_superordinate,1,1,1,12
3,7,vehicles,three_superordinate,1,1,0.75,12
4,7,vehicles,three_superordinate,0.5,1,0.75,12
5,7,vehicles,three_subordinate,1,0,0,12
6,7,vegetables,three_subordinate,1,1,0,12
7,7,vehicles,three_superordinate,1,1,0.75,12
8,7,vegetables,three_superordinate,0,0,1,12
9,7,animals,three_basic,1,1,0,12
10,7,animals,three_subordinate,1,1,0,12
11,7,vehicles,three_subordinate,1,0,0,12
12,7,animals,three_superordinate,1,1,1,12
13,7,vegetables,three_basic,1,1,0,12
14,7,vehicles,three_subordinate,1,0,0,12
15,7,animals,three_superordinate,1,1,1,12
16,7,vegetables,three_basic,1,1,0,12
17,7,vegetables,three_subordinate,1,1,0,12
18,7,animals,three_superordinate,1,1,0.75,12
19,7,vegetables,three_basic,1,1,0,12
20,7,vegetables,three_superordinate,1,1,1,12
21,7,vehicles,three_subordinate,1,0,0,12
22,7,vehicles,three_superordinate,1,1,1,12
23,7,animals,three_superordinate,1,1,0.75,12
24,7,vehicles,three_basic,1,1,0,12
25,7,vehicles,three_superordinate,1,1,1,12
26,7,vehicles,three_basic,1,1,0.25,12
27,7,vehicles,three_basic,1,0.5,0,12
28,7,vehicles,three_basic,1,1,1,12
29,7,vehicles,three_basic,1,1,0.25,12
30,7,vehicles,three_basic,0.5,1,0,12
31,7,vehicles,three_subordinate,1,0,0,12
32,7,vehicles,three_basic,1,1,0,12
33,7,vehicles,three_basic,1,1,0,12
34,7,vegetables,three_superordinate,0,0,0.25,12
35,7,animals,three_superordinate,1,1,1,12
36,7,vehicles,three_subordinate,0.5,0,0,12
37,7,animals,three_superordinate,1,1,1,12
38,7,animals,three_subordinate,1,0,0,12
39,7,animals,three_subordinate,1,0,0,12
40,7,animals,three_superordinate,1,1,0.75,12
41,7,animals,three_basic,1,1,0,12
42,7,animals,three_superordinate,1,1,1,12
43,7,vegetables,three_basic,1,1,0,12
44,7,vehicles,three_basic,1,1,0,12
45,7,vehicles,three_superordinate,1,1,1,12
46,7,animals,three_superordinate,1,1,1,12
47,7,vegetables,three_subordinate,1,0,0,12
48,7,vegetables,three_subordinate,1,1,0.25,12
49,7,vegetables,three_superordinate,1,1,0,12
50,7,vegetables,three_subordinate,1,0,0,12
1,6,animals,three_superordinate,1,1,1,12
2,6,animals,three_subordinate,1,0,0,12
3,6,vegetables,three_subordinate,1,1,0,12
4,6,animals,three_subordinate,1,0,0,12
5,6,vegetables,three_basic,1,1,0,12
6,6,vehicles,three_superordinate,1,1,0.75,12
7,6,animals,three_subordinate,1,0,0,12
8,6,vehicles,three_basic,1,1,0,12
9,6,vegetables,three_superordinate,1,1,1,12
10,6,vehicles,three_basic,1,1,0,12
11,6,vehicles,three_basic,1,1,0,12
12,6,vegetables,three_subordinate,1,0,0,12
13,6,vehicles,three_subordinate,1,0,0,12
14,6,animals,three_superordinate,1,0,0,12
15,6,vehicles,three_basic,1,1,0,12
16,6,vehicles,three_subordinate,1,0,0,12
17,6,vegetables,three_superordinate,1,1,0.75,12
18,6,animals,three_basic,0.5,1,0,12
19,6,animals,three_subordinate,1,1,0,12
20,6,animals,three_basic,1,1,0,12
21,6,vegetables,three_superordinate,1,1,1,12
22,6,vehicles,three_subordinate,1,0,0,12
23,6,vegetables,three_subordinate,1,0,0,12
24,6,vegetables,three_subordinate,1,0,0,12
25,6,vehicles,three_basic,1,1,0,12
26,6,animals,three_superordinate,1,1,1,12
27,6,vegetables,three_subordinate,1,0,0,12
28,6,animals,three_superordinate,1,1,1,12
29,6,vehicles,three_subordinate,1,0,0,12
30,6,vegetables,three_subordinate,1,0,0,12
31,6,vegetables,three_superordinate,1,1,1,12
32,6,vegetables,three_superordinate,1,1,1,12
33,6,vehicles,three_superordinate,1,1,1,12
34,6,vegetables,three_subordinate,0.5,0,0,12
35,6,animals,three_subordinate,1,0,0,12
36,6,vehicles,three_basic,1,1,0,12
37,6,vegetables,three_basic,1,1,0,12
38,6,animals,three_basic,0.5,1,0,12
39,6,vegetables,three_superordinate,1,1,1,12
40,6,animals,three_subordinate,1,0,0,12
41,6,vegetables,three_superordinate,1,1,0.75,12
42,6,vehicles,three_basic,1,1,0,12
43,6,animals,three_subordinate,1,0,0,12
44,6,animals,three_superordinate,1,1,0.75,12
45,6,vegetables,three_subordinate,1,0,0,12
46,6,vegetables,three_subordinate,1,0,0,12
47,6,animals,three_basic,1,1,0,12
48,6,vegetables,three_superordinate,1,1,1,12
49,6,vegetables,three_basic,1,1,0,12
50,6,animals,three_superordinate,1,1,1,12
1,10,vehicles,three_subordinate,1,0,0,12
2,10,vegetables,three_basic,1,1,0,12
3,10,vehicles,three_basic,1,1,0,12
4,10,animals,three_basic,1,1,0,12
5,10,animals,three_superordinate,1,1,0.75,12
6,10,vehicles,three_basic,1,1,0,12
7,10,vehicles,three_basic,1,1,0,12
8,10,animals,three_subordinate,1,0,0,12
9,10,vehicles,three_subordinate,1,0,0,12
10,10,animals,three_superordinate,1,1,1,12
11,10,animals,three_superordinate,1,1,1,12
12,10,animals,three_basic,1,1,0,12
13,10,animals,three_superordinate,1,1,1,12
14,10,vehicles,three_basic,1,0.5,0.25,12
15,10,animals,three_subordinate,1,0,0,12
16,10,vehicles,three_superordinate,1,1,0.5,12
17,10,vegetables,three_basic,1,1,0,12
18,10,vehicles,three_subordinate,1,1,0,12
19,10,vegetables,three_superordinate,1,0.5,0.75,12
20,10,animals,three_subordinate,1,0,0,12
21,10,vegetables,three_basic,1,1,0,12
22,10,vegetables,three_basic,1,1,0,12
23,10,animals,three_basic,1,1,0,12
24,10,animals,three_superordinate,1,1,1,12
25,10,vegetables,three_subordinate,1,0,0,12
26,10,vegetables,three_subordinate,1,0,0,12
27,10,vehicles,three_superordinate,1,1,1,12
28,10,vehicles,three_subordinate,1,0,0,12
29,10,vehicles,three_superordinate,1,1,1,12
30,10,vehicles,three_superordinate,1,1,1,12
31,10,vegetables,three_basic,1,1,0,12
32,10,animals,three_subordinate,1,0,0,12
33,10,vegetables,three_subordinate,1,0,0,12
34,10,vehicles,three_basic,0.5,0,0,12
35,10,vehicles,three_basic,1,1,0,12
36,10,vegetables,three_superordinate,1,1,1,12
37,10,vegetables,three_subordinate,1,1,0,12
38,10,vegetables,three_superordinate,1.5,1,0,12
39,10,animals,three_basic,1,1,0,12
40,10,animals,three_basic,1,1,0,12
41,10,vegetables,three_subordinate,1,0,0,12
42,10,vegetables,three_subordinate,1,0,0,12
43,10,vegetables,three_superordinate,1,1,1,12
44,10,animals,three_subordinate,1,0,0,12
45,10,vehicles,three_basic,1,1,0,12
46,10,vegetables,three_basic,1,1,0,12
47,10,animals,three_superordinate,1,1,1,12
48,10,vehicles,three_basic,1,1,0,12
49,10,animals,three_subordinate,1,0,0,12
50,10,vehicles,three_basic,1,1,0,12
