ApprovalTime,AutoApprovalTime,AssignmentId,trainBlock_T9,trainBlock_T8,condition_T12,condition_T11,trainBlock_T1,trainBlock_T3,trainBlock_T2,trainBlock_T5,trainBlock_T4,trainBlock_T7,trainBlock_T6,selected_T9,selected_T8,selected_T1,selected_T11,selected_T3,selected_T2,selected_T5,selected_T4,selected_T7,selected_T6,category_T10,education,trainBlock_T10,selected_T12,asses,comments,trainPics_T4,trainPics_T5,trainPics_T6,trainPics_T7,trainPics_T1,trainPics_T2,trainPics_T3,condition_T10,category_T12,trainPics_T8,trainPics_T9,selected_T10,category_T11,word_T8,word_T9,trainBlock_T12,word_T4,word_T5,word_T6,word_T7,word_T1,word_T2,word_T3,category_T8,category_T9,trainPics_T12,trainPics_T10,trainPics_T11,category_T1,category_T2,category_T3,category_T4,category_T5,category_T6,category_T7,enjoyment,word_T12,language,word_T10,word_T11,gender,age,trainBlock_T11,condition_T2,condition_T3,condition_T1,condition_T6,condition_T7,condition_T4,condition_T5,condition_T8,condition_T9,AcceptTime,HITId,Assignment,AssignmentStatus,SubmitTime,exp,subids
2017-01-25T20:21:07Z,2017-01-25T20:21:02Z,3A4NIXBJ76ZQ6U6G7ZGTW87Q8TOMLY,3,3,3sup,3sup,1,1,1,2,2,3,2,"c3_sub2,c3_sub1","c2_sub2,c2_sub1","c1_sub1,c1_sub2","c2_sup2,c2_sup1,c2_sup3,c2_sub2,c2_sup4,c2_bas1,c2_sub1,c2_bas2","c2_sub2,c2_sub1","c3_sub2,c3_sub1","c3_bas1,c3_sub1,c3_bas2,c3_sub2","c1_bas1,c1_sub2,c1_sub1,c1_bas2","c1_sub2,c1_sub1","c2_bas1,c2_sub1,c2_bas2,c2_sub2",vegetables,2,4,"c3_sub1,c3_sup3,c3_sub2,c3_sup4,c3_bas2,c3_bas1,c3_sup2,c3_sup1",Yes,,c1_bas4-c1_sub3-c1_bas3,c3_bas3-c3_sub3-c3_bas4,c2_sub3-c2_bas4-c2_bas3,c1_sub3,c1_sub4-c1_sub3-c1_sub5,c3_sub3-c3_sub4-c3_sub5,c2_sub3-c2_sub4-c2_sub5,3sup,animals,c2_sub3,c3_sub3,"c1_sup1,c1_sup3,c1_sub1,c1_bas2,c1_sup4,c1_sub2,c1_bas1",vehicles,tob,fep,4,rab,sib,wug,rif,rif,fep,tob,vehicles,animals,c3_sup6-c3_sub3-c3_sup5,c1_sup5-c1_sub3-c1_sup6,c2_sup5-c2_sub3-c2_sup6,vegetables,animals,vehicles,vegetables,animals,vehicles,vegetables,1,mep,English,tev,zom,Male,29,4,3sub,3sub,3sub,3bas,one,3bas,3bas,one,one,2017-01-25T19:41:21Z,30P8I9JKOILS78ZA32WBDVZJY8UV5N,,Approved,2017-01-25T20:11:02Z,8,164
NA,2017-01-25T19:56:08Z,3AAPLD8UCCHSXTDAPB27QU9BLKBHTN,3,3,3bas,3bas,1,1,1,2,2,3,2,"c2_bas1,c2_sub2,c2_bas2,c2_sub1","c1_bas2,c1_sub2,c1_sub1,c1_bas1","c1_sub1,c1_sub2","c1_sub2,c1_bas1,c1_sub1,c1_bas2","c3_sub1,c3_sub2","c2_sub1,c2_sub2","c3_sub1,c3_bas1,c3_sub2,c3_sup2,c3_bas2,c3_sup1,c3_sup3,c3_sup4","c2_sub1,c2_sub2,c2_sup1,c2_bas1,c2_bas2,c2_sup3,c2_sup4","c3_bas2,c3_bas1,c3_sub2,c3_sub1","c1_sup1,c1_sup3,c1_sup4,c1_sub1,c1_bas1,c1_bas2,c1_sub2",vehicles,3,4,"c3_sub2,c3_sub1,c3_bas2,c3_bas1",Yes,,c2_sup6-c2_sup5-c2_sub3,c3_sup5-c3_sup6-c3_sub3,c1_sup5-c1_sub3-c1_sup6,c3_sub3,c1_sub5-c1_sub3-c1_sub4,c2_sub3-c2_sub4-c2_sub5,c3_sub5-c3_sub3-c3_sub4,3bas,animals,c1_sub3,c2_sub3,"c2_bas2,c2_sub2,c2_sub1,c2_bas1",vegetables,rab,wug,4,mep,zom,tev,rif,rab,wug,rif,vegetables,vehicles,c3_bas4-c3_sub3-c3_bas3,c2_sub3-c2_bas3-c2_bas4,c1_bas4-c1_sub3-c1_bas3,vegetables,vehicles,animals,vehicles,animals,vegetables,animals,2,fep,English,sib,tob,Male,22,4,3sub,3sub,3sub,3sup,one,3sup,3sup,one,one,2017-01-25T19:42:34Z,30P8I9JKOILS78ZA32WBDVZJY8UV5N,,Submitted,2017-01-25T19:46:08Z,8,329
NA,2017-01-25T19:55:31Z,3AMW0RGHOD2MFX6EBSO0Q45AITZPNZ,3,3,3sup,3sup,1,1,1,2,2,3,2,"c1_bas1,c1_sub1,c1_sub2,c1_bas2","c2_bas2,c2_sub1,c2_sub2,c2_bas1","c2_sub2,c2_sub1","c3_sup4,c3_sup3,c3_sub2,c3_sup2,c3_bas1,c3_sub1,c3_sup1,c3_bas2","c3_sub1,c3_sub2","c1_sub2,c1_sub1","c1_sub1,c1_sub2","c3_sub2,c3_sub1","c3_sub1,c3_sub2,c3_bas2,c3_bas1","c2_sub1,c2_sub2",vegetables,4,4,"c2_bas1,c2_sub1,c2_bas2,c2_sup2,c2_sup4,c2_sup1,c2_sup3,c2_sub2","NA",,c3_sub3,c1_sub3,c2_sub3,c3_bas4-c3_bas3-c3_sub3,c2_sub5-c2_sub4-c2_sub3,c1_sub4-c1_sub3-c1_sub5,c3_sub5-c3_sub4-c3_sub3,3sup,vehicles,c2_bas3-c2_bas4-c2_sub3,c1_sub3-c1_bas4-c1_bas3,"c1_sup3,c1_sub2,c1_bas1,c1_sup1,c1_sup2,c1_sup4,c1_bas2,c1_sub1",animals,tev,zom,4,wug,tob,rif,rab,rif,tob,wug,vehicles,vegetables,c2_sup6-c2_sub3-c2_sup5,c1_sup6-c1_sup5-c1_sub3,c3_sup6-c3_sup5-c3_sub3,vehicles,vegetables,animals,animals,vegetables,vehicles,animals,2,fep,English,sib,mep,,,4,3sub,3sub,3sub,one,3bas,one,one,3bas,3bas,2017-01-25T19:42:21Z,30P8I9JKOILS78ZA32WBDVZJY8UV5N,,Submitted,2017-01-25T19:45:31Z,8,330
2017-01-25T20:14:07Z,2017-01-25T20:13:20Z,3AUQQEL7U5TWZLB3WYV1LKYFWOPV0F,3,3,3sup,3sup,1,1,1,2,2,3,2,"c2_sub2,c2_bas1,c2_sub1,c2_bas2","c3_bas2,c3_sub2,c3_bas1,c3_sub1","c2_sub2,c2_sub1","c3_sup2,c3_sub2,c3_sup1,c3_bas1,c3_sub1,c3_sup3,c3_bas2,c3_sup4","c3_sub2,c3_sub1","c1_sub2,c1_sub1","c3_sub2,c3_sub1","c2_sub2,c2_sub1","c1_bas2,c1_sub1,c1_sub2,c1_bas1","c1_sub2,c1_sub1",vegetables,3,4,"c2_sub1,c2_sup1,c2_bas1,c2_sup4,c2_sub2,c2_bas2,c2_sup3",Yes,,c2_sub3,c3_sub3,c1_sub3,c1_bas3-c1_sub3-c1_bas4,c2_sub5-c2_sub4-c2_sub3,c1_sub3-c1_sub4-c1_sub5,c3_sub5-c3_sub3-c3_sub4,3sup,vehicles,c3_bas4-c3_sub3-c3_bas3,c2_sub3-c2_bas3-c2_bas4,"c1_sup1,c1_sup3,c1_sub1,c1_sub2,c1_bas2,c1_bas1,c1_sup4",animals,sib,tob,4,tev,fep,wug,rif,tev,wug,fep,animals,vehicles,c2_sup6-c2_sub3-c2_sup5,c1_sup6-c1_sub3-c1_sup5,c3_sup6-c3_sup5-c3_sub3,vehicles,vegetables,animals,vehicles,animals,vegetables,vegetables,2,zom,English,rab,mep,Male,42,4,3sub,3sub,3sub,one,3bas,one,one,3bas,3bas,2017-01-25T19:41:57Z,30P8I9JKOILS78ZA32WBDVZJY8UV5N,,Approved,2017-01-25T20:03:20Z,8,331
2017-01-25T20:10:07Z,2017-01-25T20:09:47Z,3COPXFW7XBCL7RLBEFWKYCO6OYUPKU,3,3,3bas,3bas,1,1,1,2,2,3,2,"c3_bas1,c3_bas2,c3_sub2,c3_sub1,c3_sup4,c3_sup2,c3_sup3,c3_sup1","c1_sup2,c1_sub1,c1_sup1,c1_sub2,c1_sup3,c1_bas1,c1_bas2,c1_sup4","c2_bas1,c1_sup2,c3_bas2,c3_bas1,c1_sub2,c1_bas2,c2_sub2","c1_sub1,c1_sub2,c1_bas2,c1_bas1","c1_sub2,c1_bas1,c1_sub1,c1_bas2","c2_sub2,c2_bas1,c2_bas2,c2_sub1","c3_sub2,c3_bas1,c3_sub1,c3_bas2","c1_sub1,c1_sub2,c1_bas1","c2_sup3,c2_sub1,c2_bas2,c2_sup1,c2_sup4,c2_bas1,c2_sub2","c2_bas1,c2_sub2,c2_bas2,c2_sub1",animals,3,4,"c2_sub1,c2_sub2,c2_bas1,c2_bas2",Yes,n/a,c1_sub3,c3_sub3,c2_sub3,c2_sub3-c2_sup5-c2_sup6,c3_sub5-c3_sub4-c3_sub3,c2_sub3-c2_sub5-c2_sub4,c1_sub3-c1_sub4-c1_sub5,3bas,vehicles,c1_sup6-c1_sub3-c1_sup5,c3_sup5-c3_sub3-c3_sup6,"c3_bas1,c3_bas2,c3_sup4,c3_sub1,c3_sub2",vegetables,rif,tev,4,sib,zom,mep,tob,zom,mep,sib,vegetables,animals,c2_bas3-c2_bas4-c2_sub3,c3_bas4-c3_bas3-c3_sub3,c1_bas3-c1_sub3-c1_bas4,animals,vehicles,vegetables,vegetables,animals,vehicles,vehicles,1,wug,English,fep,rab,Male,29,4,3sub,3sub,3sub,one,3sup,one,one,3sup,3sup,2017-01-25T19:41:53Z,30P8I9JKOILS78ZA32WBDVZJY8UV5N,,Approved,2017-01-25T19:59:47Z,8,332
2017-01-25T20:12:07Z,2017-01-25T20:11:13Z,3DY46V3X3PIEWYIPNDJ0YH0708Z554,3,3,3sup,3sup,1,1,1,2,2,3,2,"c3_sub1,c3_sub2","c1_sub2,c1_sub1","c1_sub1,c1_sub2","c3_sub2,c3_bas2,c3_sup3,c3_sup4,c3_sup2,c3_bas1,c3_sup1,c3_sub1","c3_sub1,c3_sub2","c2_sub1,c2_sub2","c1_bas1,c1_sub1,c1_bas2,c1_sub2","c2_sub2,c2_bas1,c2_bas2,c2_sub1","c2_sub1,c2_sub2","c3_bas2,c3_bas1,c3_sub2,c3_sub1",vehicles,2,4,"c1_sup1,c1_bas1,c1_sup4,c1_sup3,c1_sub2,c1_bas2,c1_sub1,c1_sup2",Yes,,c2_bas3-c2_sub3-c2_bas4,c1_bas3-c1_sub3-c1_bas4,c3_bas4-c3_bas3-c3_sub3,c2_sub3,c1_sub5-c1_sub4-c1_sub3,c2_sub5-c2_sub4-c2_sub3,c3_sub5-c3_sub3-c3_sub4,3sup,vegetables,c1_sub3,c3_sub3,"c2_bas1,c2_sub2,c2_sup1,c2_sub1,c2_bas2",animals,wug,fep,4,tob,rab,zom,tev,wug,tev,fep,vegetables,animals,c1_sup6-c1_sub3-c1_sup5,c2_sup6-c2_sub3-c2_sup5,c3_sub3-c3_sup6-c3_sup5,vegetables,vehicles,animals,vehicles,vegetables,animals,vehicles,2,mep,English,rif,sib,Male,21,4,3sub,3sub,3sub,3bas,one,3bas,3bas,one,one,2017-01-25T19:58:33Z,30P8I9JKOILS78ZA32WBDVZJY8UV5N,,Approved,2017-01-25T20:01:13Z,8,333
2017-01-25T20:15:07Z,2017-01-25T20:14:51Z,3DZQRBDBSLFCOLTWLQ8FCVCF0WFS32,3,3,3bas,3bas,1,1,1,2,2,3,2,"c2_sub1,c2_bas2,c2_sup2,c2_sub2,c2_sup4,c2_bas1,c2_sup1","c3_bas2,c3_bas1,c3_sub2,c3_sup3,c3_sup4,c3_sup1,c3_sup2,c3_sub1","c1_sub1,c1_sub2","c2_sub2,c2_bas1,c2_bas2","c3_sub2,c3_sub1","c2_sub2,c2_sub1","c1_sub1,c1_sub2","c3_sub1,c3_sub2","c1_bas2,c1_sub1,c1_sub2,c1_bas1,c1_sup3","c2_sub2,c2_sub1",vegetables,3,4,"c3_bas1,c3_bas2,c3_sub2,c3_sub1",Yes,no comments,c3_sub3,c1_sub3,c2_sub3,c1_sup5-c1_sup6-c1_sub3,c1_sub4-c1_sub3-c1_sub5,c2_sub4-c2_sub5-c2_sub3,c3_sub3-c3_sub5-c3_sub4,3bas,animals,c3_sup6-c3_sup5-c3_sub3,c2_sub3-c2_sup6-c2_sup5,"c1_sub1,c1_sub2,c1_bas1,c1_bas2",vehicles,rab,rif,4,tev,sib,tob,zom,sib,tob,tev,animals,vehicles,c3_sub3-c3_bas3-c3_bas4,c1_bas4-c1_bas3-c1_sub3,c2_sub3-c2_bas4-c2_bas3,vegetables,vehicles,animals,animals,vegetables,vehicles,vegetables,2,mep,English,fep,wug,Male,46,4,3sub,3sub,3sub,one,3sup,one,one,3sup,3sup,2017-01-25T19:43:33Z,30P8I9JKOILS78ZA32WBDVZJY8UV5N,,Approved,2017-01-25T20:04:51Z,8,334
2017-01-25T19:55:07Z,2017-01-25T19:54:57Z,3EFE17QCRC5RIT0V0BXHGPDPJ1XHSY,3,3,one,one,1,1,1,2,2,3,2,"c2_sup4,c2_bas1,c2_sub1,c2_sup3,c2_bas2,c2_sup1,c2_sub2","c3_sup1,c3_bas1,c3_sup3,c3_bas2,c3_sub2,c3_sup4,c3_sub1,c3_sup2","c1_sub1,c1_sub2","c3_sub2,c3_sub1","c3_sub1,c3_sub2","c2_sub2,c2_sub1","c2_sub2,c2_bas2,c2_bas1,c2_sub1","c1_bas1,c1_sub1,c1_sub2,c1_bas2","c1_sub1,c1_sup3,c1_sup1,c1_bas1,c1_sup2,c1_bas2,c1_sup4,c1_sub2","c3_sub2,c3_bas2,c3_bas1,c3_sub1",vehicles,4,4,"c1_sub2,c1_sub1",Yes,,c1_bas4-c1_sub3-c1_bas3,c2_bas4-c2_sub3-c2_bas3,c3_sub3-c3_bas3-c3_bas4,c1_sup6-c1_sub3-c1_sup5,c1_sub4-c1_sub5-c1_sub3,c2_sub5-c2_sub3-c2_sub4,c3_sub3-c3_sub5-c3_sub4,one,vegetables,c3_sub3-c3_sup5-c3_sup6,c2_sub3-c2_sup6-c2_sup5,"c2_sub2,c2_sub1",animals,rif,mep,4,tob,wug,fep,rab,tev,sib,zom,animals,vehicles,c1_sub3,c2_sub3,c3_sub3,vegetables,vehicles,animals,vegetables,vehicles,animals,vegetables,2,tev,English,sib,zom,Male,33,4,3sub,3sub,3sub,3bas,3sup,3bas,3bas,3sup,3sup,2017-01-25T19:42:13Z,30P8I9JKOILS78ZA32WBDVZJY8UV5N,,Approved,2017-01-25T19:44:57Z,8,335
NA,2017-01-25T20:04:18Z,3EJJQNKU9R5FHE0ILMXCQF8TXZEHRA,3,3,3bas,3bas,1,1,1,2,2,3,2,"c1_sub1,c1_sup1,c1_sup2,c1_bas1,c1_sub2,c1_sup4","c3_sub2,c3_sup1,c3_bas2,c3_sup3,c3_bas1,c3_sub1,c3_sup2","c3_sub1,c3_sub2","c1_bas1,c1_sub1,c1_sub2,c1_bas2","c2_sub2,c2_sub1","c1_sub2,c1_sub1","c2_sub1,c2_sub2","c3_sub2,c3_sub1","c2_sup4,c2_bas1,c2_bas2,c2_sup1,c2_sub1,c2_sup3,c2_sub2","c1_sub1,c1_sub2",vehicles,3,4,"c3_bas1,c3_sub2,c3_sub1,c3_bas2","NA",,c3_sub3,c2_sub3,c1_sub3,c2_sub3-c2_sup6-c2_sup5,c3_sub3-c3_sub4-c3_sub5,c1_sub3-c1_sub5-c1_sub4,c2_sub5-c2_sub3-c2_sub4,3bas,animals,c3_sup5-c3_sup6-c3_sub3,c1_sup6-c1_sub3-c1_sup5,"c2_bas2,c2_sub2,c2_sub1,c2_bas1",vegetables,zom,fep,4,rab,mep,wug,rif,rab,wug,mep,animals,vegetables,c3_sub3-c3_bas4-c3_bas3,c2_sub3-c2_bas3-c2_bas4,c1_bas4-c1_bas3-c1_sub3,animals,vegetables,vehicles,animals,vehicles,vegetables,vehicles,2,tob,english,sib,tev,,,4,3sub,3sub,3sub,one,3sup,one,one,3sup,3sup,2017-01-25T19:42:10Z,30P8I9JKOILS78ZA32WBDVZJY8UV5N,,Submitted,2017-01-25T19:54:18Z,8,336
NA,2017-01-25T19:57:32Z,3FE2ERCCZX84XI6QC7OD5T5F834POE,3,3,3sup,3sup,1,1,1,2,2,3,2,"c3_bas2,c3_sub2,c3_sub1,c3_bas1","c1_bas1,c1_sub2,c1_sub1,c1_bas2","c2_sub1,c2_sub2,c2_bas2","c1_sub1,c1_bas2,c1_sub2,c1_bas1,c1_sup2","c1_sub2,c1_sub1,c1_bas1","c3_sub2,c3_sub1,c3_bas2","c1_sub2,c1_sub1","c3_sub2,c3_sub1","c2_sub2,c2_bas1,c2_bas2,c2_sub1","c2_sub2,c2_sub1",animals,3,4,"c2_bas2,c2_sup1,c2_sub2,c2_sub1,c2_bas1,c2_sup4,c2_sup3",Yes,Could be interpreted in a number of ways.,c3_sub3,c1_sub3,c2_sub3,c2_bas4-c2_sub3-c2_bas3,c2_sub5-c2_sub4-c2_sub3,c3_sub3-c3_sub4-c3_sub5,c1_sub3-c1_sub4-c1_sub5,3sup,vehicles,c1_bas3-c1_bas4-c1_sub3,c3_bas3-c3_sub3-c3_bas4,"c3_sup3,c3_bas1,c3_sub2,c3_bas2,c3_sub1",vegetables,fep,sib,4,rab,zom,tob,tev,tob,rab,zom,vegetables,animals,c2_sup6-c2_sup5-c2_sub3,c3_sup6-c3_sub3-c3_sup5,c1_sup6-c1_sub3-c1_sup5,vehicles,animals,vegetables,animals,vegetables,vehicles,vehicles,2,mep,English,rif,wug,Female,43,4,3sub,3sub,3sub,one,3bas,one,one,3bas,3bas,2017-01-25T19:42:35Z,30P8I9JKOILS78ZA32WBDVZJY8UV5N,,Submitted,2017-01-25T19:47:32Z,8,337
2017-01-25T20:08:07Z,2017-01-25T20:07:26Z,3H7Z272LX77WRX3TZF8LDC1LDYZPLX,3,3,one,one,1,1,1,2,2,3,2,"c3_sub1,c3_bas2,c3_bas1,c3_sub2","c2_sub2,c2_bas1,c2_bas2,c2_sub1","c1_sub1,c1_sub2","c3_sub1,c3_sub2","c2_sub2,c2_sub1","c3_sub1,c3_sub2","c2_sup4,c2_bas1,c2_sub2,c2_sup2,c2_sup3,c2_sub1,c2_sup1,c2_bas2","c3_bas1,c3_sup1,c3_sup4,c3_sup3,c3_sub2,c3_bas2,c3_sub1","c1_sub2,c1_bas1,c1_bas2,c1_sub1","c1_bas2,c1_sup1,c1_sub2,c1_sub1,c1_sup3,c1_sup4,c1_bas1",vehicles,2,4,"c1_sub2,c1_sub1,c1_bas2,c1_bas1","NA",no thoughts,c3_sub3-c3_sup6-c3_sup5,c2_sup6-c2_sup5-c2_sub3,c1_sup5-c1_sub3-c1_sup6,c1_sub3-c1_bas4-c1_bas3,c1_sub4-c1_sub5-c1_sub3,c3_sub4-c3_sub5-c3_sub3,c2_sub5-c2_sub4-c2_sub3,one,vegetables,c2_bas4-c2_sub3-c2_bas3,c3_bas3-c3_bas4-c3_sub3,"c2_sub1,c2_sub2",animals,rif,tev,4,zom,rab,wug,tob,fep,mep,sib,vehicles,animals,c1_sub3,c2_sub3,c3_sub3,vegetables,animals,vehicles,animals,vehicles,vegetables,vegetables,2,fep,English,sib,mep,,,4,3sub,3sub,3sub,3sup,3bas,3sup,3sup,3bas,3bas,2017-01-25T19:52:59Z,30P8I9JKOILS78ZA32WBDVZJY8UV5N,,Approved,2017-01-25T19:57:26Z,8,338
NA,2017-01-25T19:58:05Z,3HPZF4IVNMTXX71ODPB5NK4ANUOYCK,3,3,one,one,1,1,1,2,2,3,2,"c2_sup3,c2_sub2,c2_bas1,c2_sub1,c2_bas2,c2_sup2,c2_sup1,c2_sup4","c1_sup3,c1_bas1,c1_sub1,c1_sup1,c1_sup2,c1_sub2,c1_sup4,c1_bas2","c3_sub2,c3_sub1","c3_sub1,c3_sub2","c2_sub1,c2_sub2","c1_sub1,c1_sub2","c2_sub2,c2_sub1,c2_sup2,c2_sup3,c2_sup1,c2_bas2,c2_bas1,c2_sup4","c3_sub2,c3_bas1,c3_sub1,c3_bas2","c3_bas2,c3_sub1,c3_bas1,c3_sub2,c3_sup3,c3_sup1,c3_sup2,c3_sup4","c1_bas2,c1_sub2,c1_sub1,c1_bas1",vegetables,3,4,"c2_sub2,c2_sub1","NA",,c3_bas4-c3_sub3-c3_bas3,c2_bas3-c2_sub3-c2_bas4,c1_bas3-c1_bas4-c1_sub3,c3_sup5-c3_sub3-c3_sup6,c3_sub4-c3_sub5-c3_sub3,c1_sub5-c1_sub3-c1_sub4,c2_sub3-c2_sub4-c2_sub5,one,vehicles,c1_sup6-c1_sup5-c1_sub3,c2_sup5-c2_sup6-c2_sub3,"c1_sub2,c1_sub1",animals,rab,rif,4,wug,tob,sib,zom,fep,mep,tev,vegetables,vehicles,c2_sub3,c1_sub3,c3_sub3,animals,vegetables,vehicles,animals,vehicles,vegetables,animals,1,tev,English,mep,fep,,,4,3sub,3sub,3sub,3bas,3sup,3bas,3bas,3sup,3sup,2017-01-25T19:42:35Z,30P8I9JKOILS78ZA32WBDVZJY8UV5N,,Submitted,2017-01-25T19:48:05Z,8,339
NA,2017-01-25T20:03:03Z,3HWRJOOET52FYJ9TAAPBVMGCRL5SET,3,3,3bas,3bas,1,1,1,2,2,3,2,"c3_sub1,c3_sub2","c1_sub2,c1_sub1","c3_sub1,c3_sub2","c1_sub2,c1_bas1,c1_sub1,c1_bas2","c1_sub1,c1_sub2","c2_sub2,c2_sub1","c2_sup4,c2_bas1,c2_sup1,c2_bas2,c2_sub1,c2_sup2,c2_sup3,c2_sub2","c1_sub1,c1_sup2,c1_sub2,c1_bas2,c1_sup1,c1_sup4,c1_sup3,c1_bas1","c2_sub2,c2_sub1","c3_bas2,c3_sup2,c3_bas1,c3_sub1,c3_sup3,c3_sup4,c3_sup1,c3_sub2",animals,3,4,"c2_bas2,c2_sub1,c2_bas1",Yes,,c1_sub3-c1_sup6-c1_sup5,c2_sup6-c2_sub3-c2_sup5,c3_sub3-c3_sup5-c3_sup6,c2_sub3,c3_sub4-c3_sub5-c3_sub3,c2_sub3-c2_sub5-c2_sub4,c1_sub5-c1_sub4-c1_sub3,3bas,vehicles,c1_sub3,c3_sub3,"c3_bas2,c3_bas1,c3_sub1,c3_sub2",vegetables,mep,tob,4,tev,rif,zom,fep,tob,fep,mep,vegetables,animals,c2_bas4-c2_bas3-c2_sub3,c3_bas4-c3_sub3-c3_bas3,c1_bas3-c1_sub3-c1_bas4,animals,vehicles,vegetables,vegetables,vehicles,animals,vehicles,2,sib,English,wug,rab,Female,36,4,3sub,3sub,3sub,3sup,one,3sup,3sup,one,one,2017-01-25T19:46:56Z,30P8I9JKOILS78ZA32WBDVZJY8UV5N,,Submitted,2017-01-25T19:53:03Z,8,340
NA,2017-01-25T19:55:31Z,3KV0LJBBH2L19S1TCJDPIKGPELDMRO,3,3,3sup,3sup,1,1,1,2,2,3,2,"c3_sub2,c3_sub1",c2_sub2,"c3_sub2,c3_sub1","c3_sup1,c3_bas2,c3_sup3,c3_bas1,c3_sub1,c3_sub2,c3_sup2,c3_sup4","c2_sub2,c2_sub1","c1_sub2,c1_sub1","c3_bas2,c3_bas1,c3_sub2,c3_sub1","c2_bas1,c2_sub1,c2_bas2,c2_sub2","c1_sub1,c1_sub2","c1_sub1,c1_sub2,c1_bas2,c1_bas1",vegetables,3,4,"c2_sup4,c2_sub2,c2_sup2,c2_sup3,c2_bas2,c2_sub1,c2_bas1,c2_sup1",Yes,,c2_bas4-c2_bas3-c2_sub3,c3_sub3-c3_bas3-c3_bas4,c1_bas4-c1_sub3-c1_bas3,c1_sub3,c3_sub5-c3_sub3-c3_sub4,c1_sub3-c1_sub5-c1_sub4,c2_sub4-c2_sub3-c2_sub5,3sup,vehicles,c2_sub3,c3_sub3,"c1_sub2,c1_sup4,c1_sup2,c1_bas2,c1_sup3,c1_sub1,c1_bas1,c1_sup1",animals,rab,sib,4,wug,fep,mep,tob,sib,tob,rab,vehicles,animals,c2_sub3-c2_sup6-c2_sup5,c1_sup6-c1_sup5-c1_sub3,c3_sup6-c3_sup5-c3_sub3,animals,vegetables,vehicles,vehicles,animals,vegetables,vegetables,2,zom,English,tev,rif,Male,23,4,3sub,3sub,3sub,3bas,one,3bas,3bas,one,one,2017-01-25T19:42:49Z,30P8I9JKOILS78ZA32WBDVZJY8UV5N,,Submitted,2017-01-25T19:45:31Z,8,341
NA,2017-01-25T19:57:20Z,3L4PIM1GQTG139Q7VM10CF3WNVRRYJ,3,3,3sup,3sup,1,1,1,2,2,3,2,"c1_bas1,c1_sub1,c1_bas2,c1_sub2","c3_bas1,c3_sub2,c3_bas2,c3_sub1",c1_sub2,"c3_bas1,c3_sup3,c3_sub1,c3_sup2,c3_sup4,c3_sup1,c3_bas2,c3_sub2","c3_sub2,c3_sub1","c1_sub1,c1_sub2","c3_sub1,c3_sub2","c2_sub1,c2_sub2","c2_sub2,c2_bas2,c2_bas1,c2_sub1","c1_sub1,c1_sub2",vegetables,3,4,"c2_sup1,c2_bas1,c2_sup3,c2_sub2,c2_sub1,c2_sup2,c2_sup4","NA",,c2_sub3,c3_sub3,c1_sub3,c2_bas3-c2_sub3-c2_bas4,c1_sub5-c1_sub3-c1_sub4,c2_sub3-c2_sub5-c2_sub4,c3_sub4-c3_sub3-c3_sub5,3sup,vehicles,c3_bas3-c3_bas4-c3_sub3,c1_bas4-c1_bas3-c1_sub3,"c1_sub2,c1_sup1,c1_bas1,c1_bas2,c1_sub1,c1_sup4,c1_sup3,c1_sup2",animals,rab,sib,4,zom,rif,wug,mep,wug,zom,rif,animals,vegetables,c2_sup5-c2_sup6-c2_sub3,c1_sup6-c1_sup5-c1_sub3,c3_sup6-c3_sub3-c3_sup5,vegetables,vehicles,animals,vehicles,animals,vegetables,vehicles,1,tob,English ,fep,tev,,,4,3sub,3sub,3sub,one,3bas,one,one,3bas,3bas,2017-01-25T19:41:55Z,30P8I9JKOILS78ZA32WBDVZJY8UV5N,,Submitted,2017-01-25T19:47:20Z,8,342
